"","species_geonet","column_label","unique.id","Order_all","Family_all","Genus_all","Species_all","subspecies","sex_or_flower_type","breeding_system","autonomous_selfing_level (none/low/medium/high)","compatibility","compatibility_genus","info_level","asexual_reproduction","asexual_reproduction_type","agamospermy/apomixis (yes/no/some_populations)","parasitic (yes/no)","flower_colour","flower_morphology","flower_pollinator_morphology","flower_symmetry","corolla_diameter_mean_mm","corolla_diameter_min_mm","corolla_diameter_max_mm","corolla_length_mean_mm","corolla_length_min_mm","corolla_length_max_mm","tube_length_mm","life_form","lifespan","plant_height_min_m","plant_height_max_m","plant_height_mean_m","references","reference_journal","doi","doi__1","doi__2","doi__3","doi__4","type_of_proxy_seed _or_fruit","open_pollination_percentage","open_pollination_n","hand_poll_outcrossing_percentage","hand_poll_outcrossing_percentage_n","hand_poll_self_percentage","hand_poll_self_n","spontaneus_selfing_percentage","spontaneus_selfing_n","geitonogamy_percentage","geitonogamy_n","apomixis_percentage","apomixis_n","intramorph_percentage","intramorph_n","stamen_length_mm","stamen_length_min_mm","stamen_length_max_mm","style_length_mm","style_length_min_mm","style_length_max_mm","ovary_length_mm","ovary_min_mm","ovary_max_mm","stigma_length_mm","stigma_min_mm","stigma_max_mm","pistil_length_mm","pistil_min_mm","pistil_max_mm","inflorescence_form","inflorescence_arrangement","inflorescence_length_mm","inflorescence_width_mean_mm","inflorescence_width_min_mm","inflorescence_width_max_mm","inflorescence_comment","pollen_anther_mean","pollen_anther_sd","pollen_anther_n","pollen_flower_mean","pollen_flower_min","pollen_flower_max","pollen_flower_sd","pollen_flower_n","pollen_ovule_ratio","pollen_ovule_ratio_sd","ovules_mean","ovules_min","ovules max","ovules_sd","ovules_n","stamen_mean","stamen_min","stamen_max","anthers_exerted_yes_or_no","anthers_exerted_mm","pistil_mean","stigma_mean","stigma_exerted_yes_or_no","stigma_exerted_mm","flowers_inflorescences_min","flowers_inflorescences_max","flowers_inflorescences_mean","inflorescences_plant_min","inflorescences_plant_max","inflorescences_plant_mean","flower_plant_min","flower_plant_max","flower_plant_mean","flower_lifespan_days","flowering_time_days","nectar_yes_or_no","nectar_ul_day_mean","nectar_ul_day_sd","nectar_ul_day_n","total_nectar_ul_mean","total_nectar_ul_sd","total_nectar_ul_n","sugar_nectar_mg_mean","sugar_nectar_mg_sd","sugar_nectar_mg_n","sugar_concentration_mean","sugar_concentration_sd","sugar_concentration_n","fruit_type","fruit_colour","fruit_length_mm","fruit_width_mm","pollen_polar_length_um_mean","pollen_polar_length_um_min","pollen_polar_length_um_max","pollen_equatorial_length_mean_um","pollen_equatorial_length_min_um","pollen_equatorial_length_max_um","pollen_polar_equatorial","mean_pollen_tube_growth_um_min","chromosome number","ploidy","location","country","references__1","reference_journal__1","doi__5","doi__6","doi__7","doi__8","doi__9"
"1836","Liriope platyphylla","111","kakutani_1990.csv","Asparagales","Asparagaceae","Liriope","Liriope muscari",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"umbel",,"NA","NA",,,,,,,,,,,,,,,,,,,"12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA","online: efloras.org","NA",,,,
"1837","Lithospermum canescens","21","clements_1923.csv","Boraginales","Boraginaceae","Lithospermum","Lithospermum canescens","NA","bisexual","hermaphrodite","NA","NA","variable","flower","no","NA","NA",,"yellow","bowl","tube","actinomorphic","10","8","12.5","11","NA","NA","9","herb","perennial","0.15","0.6","0.37","Malano-Flores 2004","Transactions of the Illinois State Academy of Science","Breeding Systems of Plants used for Prairie Restorations",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1838","Litsea citriodora","115","kato_2000.csv","Laurales","Lauraceae","Litsea","Litsea cubeba","NA","separated","dioecious","none","dioecious","NA","flower","NA","NA","NA",,"white yellow","bowl","bowl","actinomorphic","4","NA","NA","NA","NA","NA","NA","shrub","perennial","5","8","6.5","wang & chen 2001; bhuinya, singh & mukherjee 2010; NA; ebar & langlotz 2005","journal: taiwania; journal: journal of tropical medicinal plants; online: https://uses.plantnet-project.org; botanische jahrbucher","10.6165/tai.2001.46(2).167.","NA","NA","https://doi.org/10.1127/0006-8152/2005/0126-0071","NA","NA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1839","Litsea japonica","115","kato_2000.csv","Laurales","Lauraceae","Litsea","Litsea japonica","NA","separated","dioecious","none","dioecious","NA","flower","NA","NA","NA",,"brownish white","brush","brush","actinomorphic","4","NA","NA","4","NA","NA","NA","tree","perennial","4","6","5","NA","online: efloras.org","NA",,,,,"NA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1840","Loasa caespitosa","2","arroyo_1982_2.csv","Cornales","Loasaceae","Loasa","Loasa caespitosa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1841","Loasa heterophylla","1","arroyo_1982_1.csv","Cornales","Loasaceae","Loasa","Loasa heterophylla",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1842","Loasa incurva ","120","medan_2002_laguna_diamante.csv","Cornales","Loasaceae","Loasa","Loasa incurva",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1843","Loasa sigmoidea","1","arroyo_1982_1.csv","Cornales","Loasaceae","Loasa","Loasa sigmoidea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1844","Lobelia cardinalis","148","robertson_1929.csv","Asterales","Campanulaceae","Lobelia","Lobelia cardinalis","NA","bisexual","hermaphrodite","NA","self-compatible","NA","flower","yes","rhizomes","NA",,"red","tube","tube","zygomorphic","15","NA","NA","27.5","25","30",,"herb","perennial","0.6","1.2","0.9","Johnston, 1993; University of Texas; Bartkowska and Johnston 2012","American Journal of Botany; University of Texas; New Phytologist","https://doi.org/10.2307/2445668","http://w3.biosci.utexas.edu/prc/K12/pdf/Lobelia%20cardinalis","https://doi.org/10.1111/j.1469-8137.2011.04013.x",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1845","Lobelia cardinalis x siphilitica","148","robertson_1929.csv","Asterales","Campanulaceae","Lobelia","Lobelia cardinalis x siphilitica","NA","bisexual","hermaphrodite","low","self_compatible","NA","flower","yes","secondary rosettes","no",,"red-purple","tube","tube","zygomorphic","30","NA","NA","20","NA","NA","20","herb","perennial_short_lived","0.3","1","0.75","molano-flores 2004; johnston 1991; NA","transactions of the illinois state academy of science; journal: ecology; online: http://swbiodiversity.org","NA","NA","https://doi.org/10.1371/journal.pone.0037745","NA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1846","Lobelia inflata","148","robertson_1929.csv","Asterales","Campanulaceae","Lobelia","Lobelia inflata","NA","bisexual","hermaphrodite","NA","NA","self-compatible","flower","NA","NA","NA",,"light purple","tube","tube","zygomorphic","7","NA","NA","9",,"NA","5","herb","annual","0.15","0.75","0.45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1847","Lobelia leptostachys","148","robertson_1929.csv","Asterales","Campanulaceae","Lobelia","Lobelia spicata","NA","bisexual","gynodioecious","none","self_compatible","NA","flower","NA","NA","NA",,"Pale-blue-white","tube","tube","zygomorphic","15",,,"10","7","13","15","herb","perennial","0.2","0.8","0.5","Griffin and Byers 2012; Malano-Flores 2002","Journal of the Torrey Botanical Society; Journal of the Torrey Botanical Society; iNaturalist.org","https://doi.org/10.3159/torrey-d-11-00080.1","https://doi.org/10.2307/3088769","https://www.inaturalist.org/taxa/128839-Lobelia-spicata",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1848","Lobelia siphilitica","148","robertson_1929.csv","Asterales","Campanulaceae","Lobelia","Lobelia siphilitica","NA","separated & bisexual","gynodioecious","low","self_compatible","NA","flower","yes","secondary rosettes","no",,"purple","campanulate","campanulate","zygomorphic","8","NA","NA","12","NA","NA","NA","herb","perennial","0.5","1.5","1","NA; mutikainen & delph 1998; parachnowitsch et al., 2012; molano-flores 2002","online: https://gobotany.newenglandwild.org; journal: evolution; journal: plosone; journal: journal of the torrey botanical society","NA","10.2307/2411331","10.1371/journal.pone.0037745","https://doi.org/10.2307/3088769",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1849","Lobelia spicata","148","robertson_1929.csv","Asterales","Campanulaceae","Lobelia","Lobelia spicata","NA","bisexual","gynodioecious","low","self_compatible","NA","flower","NA","NA","no",,"Pale-blue-white","tube","tube","zygomorphic","7.8","NA","NA","6.9",,,"5.9","herb","perennial","0.2","1.2","0.7","Miller and Stanton-Geddes 2007; Griffin and Byers 2012; Molano-Flores 2002; Molano-Flores and Faivre, 2014","Journal of the Torrey Botanical Society; Journal of the Torrey Botanical Society; Journal of the Torrey Botanical Society; Plant Species Biology; Naturalist.org","https://doi.org/10.3159/1095-5674(2007)134[349:gilsal]2.0.co;2","https://doi.org/10.3159/torrey-d-11-00080.1","https://doi.org/10.2307/3088769","https://doi.org/10.1111/1442-1984.12050","https://www.inaturalist.org/taxa/128839-Lobelia-spicata",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1850","Lobelia spicata","148","robertson_1929.csv","Asterales","Campanulaceae","Lobelia","Lobelia spicata","NA","bisexual","gynodioecious","none","gynodioecious","NA","female_flower","NA","NA","no",,"Pale-blue-white","tube","tube","zygomorphic","7.7","NA","NA","6.3",,,"5.3","herb","perennial","0.2","1.2","0.7","Miller and Stanton-Geddes 2007; Griffin and Byers 2012; Molano-Flores 2002; Molano-Flores and Faivre, 2014","Journal of the Torrey Botanical Society; Journal of the Torrey Botanical Society; Journal of the Torrey Botanical Society; Plant Species Biology; Naturalist.org","https://doi.org/10.3159/1095-5674(2007)134[349:gilsal]2.0.co;2","https://doi.org/10.3159/torrey-d-11-00080.1","https://doi.org/10.2307/3088769","https://doi.org/10.1111/1442-1984.12050","https://www.inaturalist.org/taxa/128839-Lobelia-spicata",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1851","lomatium dissectum","19","Caradonna 2014_2015.csv","Apiales","Apiaceae","Lomatium","Lomatium dissectum",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852","Lomatium utriculatum","133","parachnowitsch_2005.csv","Apiales","Apiaceae","Lomatium","Lomatium utriculatum",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853","Lonicera alpigena ","113","kato_1993.csv","Dipsacales","Caprifoliaceae","Lonicera","Lonicera alpigena",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1854","Lonicera gracilipes","37","Inoue_1990.csv","Dipsacales","Caprifoliaceae","Lonicera","Lonicera gracilipes","NA","bisexual","hermaphrodite","none","self_incompatible","NA","flower","NA","NA","no",,"yellow","tube","tube","actinomorphic","7.7","NA","NA","11.3","NA","NA","8","shrub","perennial","NA","3","1.5","bieniasz, dziedzic & slowic 2019; shimizu et al., 2014","journal: horticulture, journal: environment and biotechnology; journal: scientific reports 2014","10.1007/s13580-018-0110-3","https://doi.org/10.1038/srep03988",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1855","Lonicera morrowii","111","kakutani_1990.csv","Dipsacales","Caprifoliaceae","Lonicera","Lonicera tatarica","morrowii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1856","Lonicera periclymenum","32","herrera_1988.csv","Dipsacales","Caprifoliaceae","Lonicera","Lonicera periclymenum",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1857","Lonicera sempervirens","148","robertson_1929.csv","Dipsacales","Caprifoliaceae","Lonicera","Lonicera sempervirens","NA","bisexual","hermaphrodite","NA","NA","NA","flower","no","NA","NA",,"red to orange","tube","tube","zygomorphic","1.1000000000000001","NA","NA","35","20","50","3.1","vine","perennial","NA","6","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1858","Lonicera sullivantii","148","robertson_1929.csv","Dipsacales","Caprifoliaceae","Lonicera","Lonicera sullivantii","NA","bisexual","hermaphrodite","NA","NA","NA","flower","NA","NA","NA",,"orange-yellow","tube","tube","zygomorphic","15.6","NA","NA","25","NA","NA","25","shrub","perennial","0.6","1","0.8","NA","online: http://climbers.lsa.umich.edu","NA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1859","Lotus cornculatus","29","fang_huang_2008.csv","Fabales","Fabaceae","Lotus","Lotus corniculatus",,"REPEATED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1860","Lotus corniculatus","12","Benadi_2014_1.csv","Fabales","Fabaceae","Lotus","Lotus corniculatus","NA","bisexual","hermaphrodite","variable","partially self-compatible","NA","flower","yes","budding from roots","NA",,"yellow","papilionaceous","papilionaceous","zygomorphic","11.5","8","15","14","10","18","NA","herb","perennial","0.15","0.95","0.55000000000000004","de los Santos, Steiner and Beuselinck, 2001; Turkington and Franko, 1980","Crop Science; Canadian Journal of Plant Science","Adaptive Ecology of Lotus corniculatusL. Genotypes: II. Crossing Ability","https://doi.org/10.4141/cjps80-140",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1861","Lotus glaucus","162","stald_2003_1.csv","Fabales","Fabaceae","Lotus","Lotus glaucus",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1862","Lotus lancerottensis","166","trojelsgaard_fuerteventura_2015_2.csv","Fabales","Fabaceae","Lotus","Lotus lancerottensis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1863","Lotus sessilifolius","173","trojelsgaard_tenerifeSouth_2015_1.csv","Fabales","Fabaceae","Lotus","Lotus sessilifolius",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1864","Lotus sp.","178","trojelsgaard_westernsahara_2015_1.csv","NA","NA","NA","NA",,"NA","NA","NA","NA","NA","NA","NA","NA",,,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1865","Lotus sp1 M_PL_050","163","stald_2003_2.csv","NA","NA","NA","NA",,"NA","NA","NA","NA","NA","NA","NA","NA",,,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1866","Lotus spartioides","170","trojelsgaard_grancanaria_2015_2.csv","Fabales","Fabaceae","Lotus","Lotus spartioides",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1867","Lotus uliginosus","11","beck_2006.csv","Fabales","Fabaceae","Lotus","Lotus pedunculatus","NA","bisexual","hermaphrodite","none","self_compatible","NA","flower","yes","stolons and rhizomes","NA","no","yellow","papilionaceous","papilionaceous","zygomorphic","15","NA","NA","12","11","13","NA","herb","perennial","0.15","1","575","NA; NA; NA","online: http://www.tropicalforages.info; online: https://keys.lucidcentral.org; online: https://hort.purdue.edu/","NA","NA","NA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1868","Ludvigia alternifolia","148","robertson_1929.csv","Myrtales","Onagraceae","Ludwigia","Ludwigia alternifolia","NA","bisexual","hermaphrodite","NA","NA","self-compatible","flower","NA","NA","NA",,"yellow","bowl","tube","actinomorphic","12","10","14","8","7","9","4","herb","perennial","0.45","1.05","0.75","Peng 1989; Illinois Wildflowers","Annals of the Missouri Botanic Garden","https://doi.org/10.2307/2399348","https://www.illinoiswildflowers.info/wetland/plants/seedbox.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1869","Ludvigia polycarpa","148","robertson_1929.csv","Myrtales","Onagraceae","Ludwigia","Ludwigia polycarpa","NA","bisexual","hermaphrodite","NA","self_compatible","NA","flower","yes","stolons","NA",,"green","bowl","bowl","actinomorphic","8","NA","NA","4","NA","NA","NA","herb","perennial","0.1","0.85","475","NA; peng 1989","online: https://gobotany.newenglandwild.org; journal: annals of the missouri botanical garden","NA","10.2307/2399348",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1870","Ludwigia decurrens","147","ramirez_1992.csv","Myrtales","Onagraceae","Ludwigia","Ludwigia decurrens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1871","Ludwigia epilobioides","114","kato_1996.csv","Myrtales","Onagraceae","Ludwigia","Ludwigia epilobioides","NA","bisexual","hermaphrodite","NA","self_compatible","NA","NA","NA","NA","NA",,"yellow","disk","disk","actinomorphic","4.5","NA","NA","2.5","NA","NA","NA","herb","annual","0.15","1.3","0.7","NA","online: efloras.org","NA",,,,,,,,,,,,,,,,,,,,,,,"0.85","0.5","1.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1872","Ludwigia nervosa","147","ramirez_1992.csv",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1873","Ludwigia octovalvis","35","ingversen_2006_syndicate_dominica.csv",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1874","Ludwigia_elegans","160","souza_2018_pantanal.csv","Myrtales","Onagraceae","Ludwigia","Ludwigia elegans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1875","Ludwigia_lagunae","160","souza_2018_pantanal.csv","Myrtales","Onagraceae","Ludwigia","Ludwigia lagunae",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1876","Ludwigia_nervosa","161","souza_2018_verada.csv","Myrtales","Onagraceae","Ludwigia","Ludwigia nervosa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1877","Ludwigia_octovalvis","160","souza_2018_pantanal.csv","Myrtales","Onagraceae","Ludwigia","Ludwigia octovalvis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1878","Ludwigia_peploides","160","souza_2018_pantanal.csv","Myrtales","Onagraceae","Ludwigia","Ludwigia peploides",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1879","Luma apiculata","156","smith_ramirez_2005.csv","Myrtales","Myrtaceae","Luma","Luma apiculata",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1880","Lupinus arboreus","142","Probert_Kar.csv","Fabales","Fabaceae","Lupinus","Lupinus arboreus",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1881","Lupinus microcarpus","1","arroyo_1982_1.csv","Fabales","Fabaceae","Lupinus","Lupinus microcarpus",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1882","Lupinus polyphyllus","138","primack_1983_cass.csv","Fabales","Fabaceae","Lupinus","Lupinus polyphyllus",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1883","Luzula capitata","186","yamazaki_2003.csv","Poales","Juncaceae","Luzula","Luzula capitata",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
