"","Species_all","Plant_species","bee_family","Id","Interaction","Z_scores","Order_all","Family_all","Genus_all","Breeding_system.x","IMPUTED_Compatibility.x","Autonomous_selfing_level.x","Autonomous_selfing_level_data_type","Autonomous_selfing_level_fruit_set.x","Flower_morphology.x","Flower_symmetry.x","Flowers_per_plant.x","Flowers_per_inflorescence.x","Floral_unit_width.x","Corolla_diameter_mean.x","Corolla_length_mean.x","STYLE_IMPUTED.x","OVULES_IMPUTED.x","life_form.x","lifespan.x","IMPUTED_plant_height_mean_m.x","Breeding_system.y","IMPUTED_Compatibility.y","Autonomous_selfing_level.y","Autonomous_selfing_level_fruit_set.y","Flower_morphology.y","Flower_symmetry.y","Flowers_per_plant.y","Flowers_per_inflorescence.y","Floral_unit_width.y","Corolla_diameter_mean.y","Corolla_length_mean.y","STYLE_IMPUTED.y","OVULES_IMPUTED.y","life_form.y","lifespan.y","IMPUTED_plant_height_mean_m.y","Nectar_presence_absence","Clusters"
"131","Canthium bibracteatum","Canthium bibracteatum","Halictidae","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv",80,1.26191303886494,"Gentianales","Rubiaceae","Canthium","hermaphrodite","NA","NA","NA","NA","campanulate","actinomorphic","500","5","25","5.0999999999999996","3","3","2","shrub","perennial","6","Hermaphrodite","partially_self_compatible","low",-0.285386562963544,"Campanulate","actinomorphic",-0.17751303870795,-0.15877683591224,-0.365498900498646,-0.509417083264124,-0.461542622514653,-0.388017474375756,-0.126552051633125,"shrub","Perennial",1.13161990768571,"yes",2
"132","Canthium bibracteatum","Canthium bibracteatum","Apidae","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv",142,2.93995289751644,"Gentianales","Rubiaceae","Canthium","hermaphrodite","NA","NA","NA","NA","campanulate","actinomorphic","500","5","25","5.0999999999999996","3","3","2","shrub","perennial","6","Hermaphrodite","partially_self_compatible","low",-0.285386562963544,"Campanulate","actinomorphic",-0.17751303870795,-0.15877683591224,-0.365498900498646,-0.509417083264124,-0.461542622514653,-0.388017474375756,-0.126552051633125,"shrub","Perennial",1.13161990768571,"yes",2
"133","Canthium bibracteatum","Canthium bibracteatum","Megachilidae","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv",23,-0.280801024734021,"Gentianales","Rubiaceae","Canthium","hermaphrodite","NA","NA","NA","NA","campanulate","actinomorphic","500","5","25","5.0999999999999996","3","3","2","shrub","perennial","6","Hermaphrodite","partially_self_compatible","low",-0.285386562963544,"Campanulate","actinomorphic",-0.17751303870795,-0.15877683591224,-0.365498900498646,-0.509417083264124,-0.461542622514653,-0.388017474375756,-0.126552051633125,"shrub","Perennial",1.13161990768571,"yes",2
"134","Canthium bibracteatum","Canthium bibracteatum","Apidae","13_2_kaiser-bunbury_2011_seychelles_casse_dent.csv",57,0.584061451251299,"Gentianales","Rubiaceae","Canthium","hermaphrodite","NA","NA","NA","NA","campanulate","actinomorphic","500","5","25","5.0999999999999996","3","3","2","shrub","perennial","6","Hermaphrodite","partially_self_compatible","low",-0.285386562963544,"Campanulate","actinomorphic",-0.17751303870795,-0.15877683591224,-0.365498900498646,-0.509417083264124,-0.461542622514653,-0.388017474375756,-0.126552051633125,"shrub","Perennial",1.13161990768571,"yes",2
"135","Canthium bibracteatum","Canthium bibracteatum","Halictidae","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",3,-0.640910276750274,"Gentianales","Rubiaceae","Canthium","hermaphrodite","NA","NA","NA","NA","campanulate","actinomorphic","500","5","25","5.0999999999999996","3","3","2","shrub","perennial","6","Hermaphrodite","partially_self_compatible","low",-0.285386562963544,"Campanulate","actinomorphic",-0.17751303870795,-0.15877683591224,-0.365498900498646,-0.509417083264124,-0.461542622514653,-0.388017474375756,-0.126552051633125,"shrub","Perennial",1.13161990768571,"yes",2
"136","Canthium bibracteatum","Canthium bibracteatum","Apidae","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",90,1.32407204147623,"Gentianales","Rubiaceae","Canthium","hermaphrodite","NA","NA","NA","NA","campanulate","actinomorphic","500","5","25","5.0999999999999996","3","3","2","shrub","perennial","6","Hermaphrodite","partially_self_compatible","low",-0.285386562963544,"Campanulate","actinomorphic",-0.17751303870795,-0.15877683591224,-0.365498900498646,-0.509417083264124,-0.461542622514653,-0.388017474375756,-0.126552051633125,"shrub","Perennial",1.13161990768571,"yes",2
"137","Cardamine concatenata","Dentaria laciniata","Colletidae","16_1_burkle_usa_2013.csv",6,-0.3462994885695,"Brassicales","Brassicaceae","Cardamine","hermaphrodite","self_compatible","NA","NA","NA","tube","actinomorphic","10","10","180","37.5","8.1","6.5","12","herb","perennial","0.2","Hermaphrodite","self_compatible","low",-0.163760237188212,"Tube","actinomorphic",-0.234525154506537,-0.146483375321575,3.09614139301165,1.08823993860401,-0.165386797778246,0.000171858104567667,-0.120666342286439,"herb","Perennial",-0.522997317303482,"yes",2
"138","Cardamine concatenata","Dentaria laciniata","Andrenidae","16_1_burkle_usa_2013.csv",23,-0.162563847135233,"Brassicales","Brassicaceae","Cardamine","hermaphrodite","self_compatible","NA","NA","NA","tube","actinomorphic","10","10","180","37.5","8.1","6.5","12","herb","perennial","0.2","Hermaphrodite","self_compatible","low",-0.163760237188212,"Tube","actinomorphic",-0.234525154506537,-0.146483375321575,3.09614139301165,1.08823993860401,-0.165386797778246,0.000171858104567667,-0.120666342286439,"herb","Perennial",-0.522997317303482,"yes",2
"139","Cardamine concatenata","Dentaria laciniata","Halictidae","16_1_burkle_usa_2013.csv",7,-0.335491509661602,"Brassicales","Brassicaceae","Cardamine","hermaphrodite","self_compatible","NA","NA","NA","tube","actinomorphic","10","10","180","37.5","8.1","6.5","12","herb","perennial","0.2","Hermaphrodite","self_compatible","low",-0.163760237188212,"Tube","actinomorphic",-0.234525154506537,-0.146483375321575,3.09614139301165,1.08823993860401,-0.165386797778246,0.000171858104567667,-0.120666342286439,"herb","Perennial",-0.522997317303482,"yes",2
"140","Cardamine concatenata","Dentaria laciniata","Apidae","16_1_burkle_usa_2013.csv",63,0.269755309180688,"Brassicales","Brassicaceae","Cardamine","hermaphrodite","self_compatible","NA","NA","NA","tube","actinomorphic","10","10","180","37.5","8.1","6.5","12","herb","perennial","0.2","Hermaphrodite","self_compatible","low",-0.163760237188212,"Tube","actinomorphic",-0.234525154506537,-0.146483375321575,3.09614139301165,1.08823993860401,-0.165386797778246,0.000171858104567667,-0.120666342286439,"herb","Perennial",-0.522997317303482,"yes",2
"141","Cardamine concatenata","Dentaria laciniata","Megachilidae","16_1_burkle_usa_2013.csv",2,-0.389531404201092,"Brassicales","Brassicaceae","Cardamine","hermaphrodite","self_compatible","NA","NA","NA","tube","actinomorphic","10","10","180","37.5","8.1","6.5","12","herb","perennial","0.2","Hermaphrodite","self_compatible","low",-0.163760237188212,"Tube","actinomorphic",-0.234525154506537,-0.146483375321575,3.09614139301165,1.08823993860401,-0.165386797778246,0.000171858104567667,-0.120666342286439,"herb","Perennial",-0.522997317303482,"yes",2
"142","Carduus crispus","Carduus crispus","Apidae","5_1_fang_2008_china.csv",56,0.28727535730705,"Asterales","Asteraceae","Carduus","hermaphrodite","self_compatible","NA","NA","NA","capitulum","actinomorphic","5","5","20","20","12","12","550","herb","biennial","0.65","Hermaphrodite","self_compatible","low",0.023813157799497,"Capitulum","actinomorphic",-0.235106910790196,-0.15877683591224,-0.477164716418333,0.22530790518758,0.0610853034907714,0.610183666287933,0.195984820565283,"herb","Short lived",-0.394621842950873,"yes",5
"143","Carduus sp.","Carduus sp.","Apidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",1,-0.661698571871605,"Asterales","Asteraceae","Carduus","NA","self_compatible","NA","NA","NA","NA","NA","5","5","20","NA","NA","5","550","NA","NA","0.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","Carpobrotus acinaciformis","Carpobrotus affinis","Apidae","1_4_bartomeus_spain_2008_medca_2_3.csv",6,0.644510603570621,"Caryophyllales","Aizoaceae","Carpobrotus","hermaphrodite","partially_self_compatible","low","quantitative","20","capitulum","actinomorphic","1","1","125","125","30","7","1200","herb","perennial","0.1","Hermaphrodite","partially_self_compatible","low",0.0416400675751207,"Capitulum","actinomorphic",-0.235572315817123,-0.168611604384771,1.86781741789509,5.40290010568617,1.10634115550162,0.0556274770303282,0.57855592809989,"herb","Perennial",-0.551525200492951,"yes",2
"145","Carpobrotus acinaciformis","Carpobrotus affinis","Halictidae","1_3_bartomeus_spain_2008_medca_1_2.csv",3,-0.124231844892996,"Caryophyllales","Aizoaceae","Carpobrotus","hermaphrodite","partially_self_compatible","low","quantitative","20","capitulum","actinomorphic","1","1","125","125","30","7","1200","herb","perennial","0.1","Hermaphrodite","partially_self_compatible","low",0.0416400675751207,"Capitulum","actinomorphic",-0.235572315817123,-0.168611604384771,1.86781741789509,5.40290010568617,1.10634115550162,0.0556274770303282,0.57855592809989,"herb","Perennial",-0.551525200492951,"yes",2
"146","Carpobrotus acinaciformis","Carpobrotus affinis","Apidae","1_3_bartomeus_spain_2008_medca_1_2.csv",8,1.08154782612726,"Caryophyllales","Aizoaceae","Carpobrotus","hermaphrodite","partially_self_compatible","low","quantitative","20","capitulum","actinomorphic","1","1","125","125","30","7","1200","herb","perennial","0.1","Hermaphrodite","partially_self_compatible","low",0.0416400675751207,"Capitulum","actinomorphic",-0.235572315817123,-0.168611604384771,1.86781741789509,5.40290010568617,1.10634115550162,0.0556274770303282,0.57855592809989,"herb","Perennial",-0.551525200492951,"yes",2
"147","Carpobrotus acinaciformis","Carpobrotus affinis","Megachilidae","1_3_bartomeus_spain_2008_medca_1_2.csv",1,-0.606543713301097,"Caryophyllales","Aizoaceae","Carpobrotus","hermaphrodite","partially_self_compatible","low","quantitative","20","capitulum","actinomorphic","1","1","125","125","30","7","1200","herb","perennial","0.1","Hermaphrodite","partially_self_compatible","low",0.0416400675751207,"Capitulum","actinomorphic",-0.235572315817123,-0.168611604384771,1.86781741789509,5.40290010568617,1.10634115550162,0.0556274770303282,0.57855592809989,"herb","Perennial",-0.551525200492951,"yes",2
"148","Carpobrotus acinaciformis","Carpobrotus affinis","Halictidae","1_1_bartomeus_spain_2008_batca_1_2.csv",1,-0.492128630711197,"Caryophyllales","Aizoaceae","Carpobrotus","hermaphrodite","partially_self_compatible","low","quantitative","20","capitulum","actinomorphic","1","1","125","125","30","7","1200","herb","perennial","0.1","Hermaphrodite","partially_self_compatible","low",0.0416400675751207,"Capitulum","actinomorphic",-0.235572315817123,-0.168611604384771,1.86781741789509,5.40290010568617,1.10634115550162,0.0556274770303282,0.57855592809989,"herb","Perennial",-0.551525200492951,"yes",2
"149","Carpobrotus acinaciformis","Carpobrotus affinis","Megachilidae","1_4_bartomeus_spain_2008_medca_2_3.csv",1,-1.04000574667078,"Caryophyllales","Aizoaceae","Carpobrotus","hermaphrodite","partially_self_compatible","low","quantitative","20","capitulum","actinomorphic","1","1","125","125","30","7","1200","herb","perennial","0.1","Hermaphrodite","partially_self_compatible","low",0.0416400675751207,"Capitulum","actinomorphic",-0.235572315817123,-0.168611604384771,1.86781741789509,5.40290010568617,1.10634115550162,0.0556274770303282,0.57855592809989,"herb","Perennial",-0.551525200492951,"yes",2
"150","Carpobrotus acinaciformis","Carpobrotus affinis","Megachilidae","1_1_bartomeus_spain_2008_batca_1_2.csv",7,0.351520450507998,"Caryophyllales","Aizoaceae","Carpobrotus","hermaphrodite","partially_self_compatible","low","quantitative","20","capitulum","actinomorphic","1","1","125","125","30","7","1200","herb","perennial","0.1","Hermaphrodite","partially_self_compatible","low",0.0416400675751207,"Capitulum","actinomorphic",-0.235572315817123,-0.168611604384771,1.86781741789509,5.40290010568617,1.10634115550162,0.0556274770303282,0.57855592809989,"herb","Perennial",-0.551525200492951,"yes",2
"151","Carpobrotus acinaciformis","Carpobrotus affinis","Apidae","1_1_bartomeus_spain_2008_batca_1_2.csv",9,0.632736810914397,"Caryophyllales","Aizoaceae","Carpobrotus","hermaphrodite","partially_self_compatible","low","quantitative","20","capitulum","actinomorphic","1","1","125","125","30","7","1200","herb","perennial","0.1","Hermaphrodite","partially_self_compatible","low",0.0416400675751207,"Capitulum","actinomorphic",-0.235572315817123,-0.168611604384771,1.86781741789509,5.40290010568617,1.10634115550162,0.0556274770303282,0.57855592809989,"herb","Perennial",-0.551525200492951,"yes",2
"152","Carpobrotus acinaciformis","Carpobrotus affinis","Andrenidae","1_3_bartomeus_spain_2008_medca_1_2.csv",1,-0.606543713301097,"Caryophyllales","Aizoaceae","Carpobrotus","hermaphrodite","partially_self_compatible","low","quantitative","20","capitulum","actinomorphic","1","1","125","125","30","7","1200","herb","perennial","0.1","Hermaphrodite","partially_self_compatible","low",0.0416400675751207,"Capitulum","actinomorphic",-0.235572315817123,-0.168611604384771,1.86781741789509,5.40290010568617,1.10634115550162,0.0556274770303282,0.57855592809989,"herb","Perennial",-0.551525200492951,"yes",2
"153","Carpobrotus acinaciformis","Carpobrotus affinis","Andrenidae","1_1_bartomeus_spain_2008_batca_1_2.csv",3,-0.210912270304799,"Caryophyllales","Aizoaceae","Carpobrotus","hermaphrodite","partially_self_compatible","low","quantitative","20","capitulum","actinomorphic","1","1","125","125","30","7","1200","herb","perennial","0.1","Hermaphrodite","partially_self_compatible","low",0.0416400675751207,"Capitulum","actinomorphic",-0.235572315817123,-0.168611604384771,1.86781741789509,5.40290010568617,1.10634115550162,0.0556274770303282,0.57855592809989,"herb","Perennial",-0.551525200492951,"yes",2
"154","Casearia coriacea","Casearia coriacea","Apidae","14_1_kaiser-bunbury_2010_mauritius_control.csv",12,-0.316316585022582,"Malpighiales","Salicaceae","Casearia","hermaphrodite","self_compatible","NA","NA","NA","dish","actinomorphic","100","2","5","1","1","0.1","4","tree","perennial","7","Hermaphrodite","self_compatible","low",-0.137668330719483,"Open","actinomorphic",-0.224053541400674,-0.166152912266638,-0.812162164177394,-0.711589731093117,-0.57768216162697,-0.709660064145167,-0.125374909763788,"tree","Perennial",1.41689873958039,"yes",2
"155","Castela coccinea","Castela coccinea","Apidae","10_1_souza_2017_brazil_chaco.csv",30,-0.195452557615252,"Sapindales","Simaroubaceae","Castela","hermaphrodite","self_incompatible","none","quantitative","0","dish","actinomorphic","3500","5","25","5","0.5","1.5","1","shrub","perennial","4.5","Hermaphrodite","self_incompatible","none",-0.708177378297588,"Open","actinomorphic",0.17154073148748,-0.15877683591224,-0.365498900498646,-0.514348123455075,-0.606717046405049,-0.554384331153038,-0.127140622567794,"shrub","Perennial",0.703701659843675,"yes",3
"156","Castela coccinea","Castela coccinea","Megachilidae","10_1_souza_2017_brazil_chaco.csv",1,-0.302398296687748,"Sapindales","Simaroubaceae","Castela","hermaphrodite","self_incompatible","none","quantitative","0","dish","actinomorphic","3500","5","25","5","0.5","1.5","1","shrub","perennial","4.5","Hermaphrodite","self_incompatible","none",-0.708177378297588,"Open","actinomorphic",0.17154073148748,-0.15877683591224,-0.365498900498646,-0.514348123455075,-0.606717046405049,-0.554384331153038,-0.127140622567794,"shrub","Perennial",0.703701659843675,"yes",3
"157","Celmisia asteliifolia","Celmisia longifolia","Halictidae","6_1_inouye_1988_australia.csv",5,-0.214701702512585,"Asterales","Asteraceae","Celmisia","hermaphrodite","self_incompatible","none","qualitative","NA","capitulum","actinomorphic","3","1","28","28","13.1","3","230","herb","perennial","0.2","Hermaphrodite","self_incompatible","none",-0.708177378297588,"Capitulum","actinomorphic",-0.23533961330366,-0.168611604384771,-0.298499410946834,0.619791120463663,0.124962050002545,-0.388017474375756,0.00764212147132192,"herb","Perennial",-0.522997317303482,"yes",3
"158","Celmisia graminifolia","Celmisia graminifolia","Colletidae","17_3_arroyo_correa_new_zealand_2019_3.csv",3,-0.439671941268983,"Asterales","Asteraceae","Celmisia","hermaphrodite","self_incompatible","none","qualitative","NA","capitulum","actinomorphic","3","1","40","40","10","3","230","herb","perennial","0.22500000000000001","Hermaphrodite","self_incompatible","none",-0.708177378297588,"Capitulum","actinomorphic",-0.23533961330366,-0.168611604384771,-0.0305014527395854,1.21151594337779,-0.0550542356215452,-0.388017474375756,0.00764212147132192,"herb","Perennial",-0.515865346506115,"yes",3
"159","Centaurea nigra","Centaurea nigra","Apidae","2_2_dicks_2002_england_hicklingbroad.csv",547,3.86416775434023,"Asterales","Asteraceae","Centaurea","hermaphrodite","self_incompatible","low","qualitative","NA","dish","actinomorphic","20","1","25","25","5.7","9","70","herb","perennial","0.45","Hermaphrodite","self_incompatible","low",-0.220796038480327,"Open","actinomorphic",-0.233361641939219,-0.168611604384771,-0.365498900498646,0.471859914735132,-0.304754244713026,0.27744995273337,-0.0865292280756584,"herb","Perennial",-0.45167760932981,"yes",2
"160","Cereus hildmannianus","Cereus bicolor","Apidae","10_1_souza_2017_brazil_chaco.csv",12,-0.261832671522318,"Caryophyllales","Cactaceae","Cereus","hermaphrodite","partially_self_compatible","low","quantitative","7.5","bowl","actinomorphic","50","1","125","125","24.1","20","1800","tree","perennial","10","Hermaphrodite","partially_self_compatible","low",-0.426995836095322,"Open","actinomorphic",-0.229871104237265,-0.168611604384771,1.86781741789509,5.40290010568617,0.763729515120287,1.4974735691001,0.931698488901067,"tree","Perennial",2.27273523526446,"yes",2
"161","Chamaedaphne calyculata","Chamaedaphne calyculata","Colletidae","9_1_small_1976_canada.csv",6,-0.668156192522229,"Ericales","Ericaceae","Chamaedaphne","hermaphrodite","partially_self_compatible","none","quantitative","0","tube","actinomorphic","750","15","10","3.5","5.0999999999999996","4.55","60","shrub","perennial","0.85","Hermaphrodite","partially_self_compatible","none",-0.708177378297588,"Tube","actinomorphic",-0.148425224524998,-0.134189914730911,-0.700496348257707,-0.588313726319341,-0.339596106446721,-0.216105055705898,-0.0924149374223447,"shrub","Perennial",-0.337566076571935,"yes",2
