"","X","Plant_species","bee_family","Id","Interaction","Z_scores"
"1",1,"Aetheorrina bulbosa","Andrenidae","1_1_bartomeus_spain_2008_batca_1_2.csv",4,-0.0703040901015996
"2",3,"Aetheorrina bulbosa","Apidae","1_1_bartomeus_spain_2008_batca_1_2.csv",1,-0.492128630711197
"3",7,"Aetheorrina bulbosa","Halictidae","1_1_bartomeus_spain_2008_batca_1_2.csv",2,-0.351520450507998
"4",11,"Alyssum maritimum","Andrenidae","1_1_bartomeus_spain_2008_batca_1_2.csv",1,-0.492128630711197
"5",14,"Alyssum maritimum","Halictidae","1_1_bartomeus_spain_2008_batca_1_2.csv",1,-0.492128630711197
"6",15,"Alyssum maritimum","Megachilidae","1_1_bartomeus_spain_2008_batca_1_2.csv",1,-0.492128630711197
"7",16,"Carpobrotus affinis","Andrenidae","1_1_bartomeus_spain_2008_batca_1_2.csv",3,-0.210912270304799
"8",17,"Carpobrotus affinis","Andrenidae","1_3_bartomeus_spain_2008_medca_1_2.csv",1,-0.606543713301097
"9",19,"Carpobrotus affinis","Apidae","1_1_bartomeus_spain_2008_batca_1_2.csv",9,0.632736810914397
"10",20,"Carpobrotus affinis","Apidae","1_3_bartomeus_spain_2008_medca_1_2.csv",8,1.08154782612726
"11",21,"Carpobrotus affinis","Apidae","1_4_bartomeus_spain_2008_medca_2_3.csv",6,0.644510603570621
"12",25,"Carpobrotus affinis","Halictidae","1_1_bartomeus_spain_2008_batca_1_2.csv",1,-0.492128630711197
"13",26,"Carpobrotus affinis","Halictidae","1_3_bartomeus_spain_2008_medca_1_2.csv",3,-0.124231844892996
"14",28,"Carpobrotus affinis","Megachilidae","1_1_bartomeus_spain_2008_batca_1_2.csv",7,0.351520450507998
"15",29,"Carpobrotus affinis","Megachilidae","1_3_bartomeus_spain_2008_medca_1_2.csv",1,-0.606543713301097
"16",30,"Carpobrotus affinis","Megachilidae","1_4_bartomeus_spain_2008_medca_2_3.csv",1,-1.04000574667078
"17",33,"Convolvulus althaeoides","Andrenidae","1_5_bartomeus_spain_2008_miqop_1_2.csv",1,-0.562339917807005
"18",41,"Convolvulus althaeoides","Halictidae","1_2_bartomeus_spain_2008_fraop_1_2.csv",2,-0.415306747138576
"19",42,"Convolvulus althaeoides","Halictidae","1_5_bartomeus_spain_2008_miqop_1_2.csv",1,-0.562339917807005
"20",47,"Euphorbea segatalis","Apidae","1_1_bartomeus_spain_2008_batca_1_2.csv",1,-0.492128630711197
"21",59,"Lathirus clymenum","Megachilidae","1_1_bartomeus_spain_2008_batca_1_2.csv",3,-0.210912270304799
"22",60,"Lathirus clymenum","Megachilidae","1_3_bartomeus_spain_2008_medca_1_2.csv",1,-0.606543713301097
"23",61,"Lavandula stoechas","Andrenidae","1_1_bartomeus_spain_2008_batca_1_2.csv",2,-0.351520450507998
"24",62,"Lavandula stoechas","Andrenidae","1_3_bartomeus_spain_2008_medca_1_2.csv",1,-0.606543713301097
"25",67,"Lavandula stoechas","Andrenidae","12_13_bartomeus_spain_2008_Pinodelcuervo_unp.csv",2,-0.319681153959862
"26",71,"Lavandula stoechas","Andrenidae","12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp.csv",1,-0.390525153462856
"27",75,"Lavandula stoechas","Apidae","1_1_bartomeus_spain_2008_batca_1_2.csv",11,0.913953171320795
"28",76,"Lavandula stoechas","Apidae","1_3_bartomeus_spain_2008_medca_1_2.csv",11,1.80501562873941
"29",77,"Lavandula stoechas","Apidae","1_4_bartomeus_spain_2008_medca_2_3.csv",8,1.31831714366718
"30",78,"Lavandula stoechas","Apidae","12_1_bartomeus_spain_2008_Aznalcazar_unp.csv",17,0.0160573990776384
"31",79,"Lavandula stoechas","Apidae","12_10_bartomeus_spain_2008_Lasmulas_unp.csv",53,0.745452464127058
"32",80,"Lavandula stoechas","Apidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",1,-0.661698571871605
"33",81,"Lavandula stoechas","Apidae","12_13_bartomeus_spain_2008_Pinodelcuervo_unp.csv",256,3.32027460595553
"34",82,"Lavandula stoechas","Apidae","12_14_bartomeus_spain_2008_Urbanizaciones_unp.csv",7,-0.180980209092894
"35",83,"Lavandula stoechas","Apidae","12_16_bartomeus_spain_2008_Villamanriquesur_unp.csv",34,0.749978664997791
"36",84,"Lavandula stoechas","Apidae","12_2_bartomeus_spain_2008_ConventodelaLuz_unp.csv",38,-0.272587766053148
"37",85,"Lavandula stoechas","Apidae","12_3_bartomeus_spain_2008_Bonares_unp.csv",71,2.18056072190636
"38",86,"Lavandula stoechas","Apidae","12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp.csv",107,3.27031608103929
"39",87,"Lavandula stoechas","Apidae","12_5_bartomeus_spain_2008_Elpinar_unp.csv",8,-0.346051479200209
"40",88,"Lavandula stoechas","Apidae","12_7_bartomeus_spain_2008_Esparragal_unp.csv",9,0.366259937016615
"41",97,"Lavandula stoechas","Halictidae","1_1_bartomeus_spain_2008_batca_1_2.csv",7,0.351520450507998
"42",98,"Lavandula stoechas","Halictidae","1_3_bartomeus_spain_2008_medca_1_2.csv",1,-0.606543713301097
"43",107,"Lavandula stoechas","Halictidae","12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp.csv",1,-0.390525153462856
"44",110,"Lavandula stoechas","Megachilidae","1_1_bartomeus_spain_2008_batca_1_2.csv",36,4.42915767640078
"45",111,"Lavandula stoechas","Megachilidae","1_3_bartomeus_spain_2008_medca_1_2.csv",3,-0.124231844892996
"46",112,"Lavandula stoechas","Megachilidae","1_4_bartomeus_spain_2008_medca_2_3.csv",2,-0.703102476622496
"47",119,"Lavandula stoechas","Megachilidae","12_9_bartomeus_spain_2008_LaRocina_unp.csv",3,-0.460611480019365
"48",122,"Lavandula stoechas","Melittidae","12_13_bartomeus_spain_2008_Pinodelcuervo_unp.csv",3,-0.305350619472006
"49",126,"Lavandula stoechas","Melittidae","12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp.csv",1,-0.390525153462856
"50",129,"Sonchus tenerrinus","Andrenidae","1_1_bartomeus_spain_2008_batca_1_2.csv",9,0.632736810914397
"51",130,"Sonchus tenerrinus","Andrenidae","1_2_bartomeus_spain_2008_fraop_1_2.csv",15,1.57379398915671
"52",131,"Sonchus tenerrinus","Andrenidae","1_3_bartomeus_spain_2008_medca_1_2.csv",8,1.08154782612726
"53",132,"Sonchus tenerrinus","Andrenidae","1_4_bartomeus_spain_2008_medca_2_3.csv",12,2.6659302238603
"54",133,"Sonchus tenerrinus","Andrenidae","1_5_bartomeus_spain_2008_miqop_1_2.csv",6,0.241002821917288
"55",134,"Sonchus tenerrinus","Andrenidae","1_6_bartomeus_spain_2008_selop_1_2.csv",1,-0.632751187148554
"56",135,"Sonchus tenerrinus","Apidae","1_1_bartomeus_spain_2008_batca_1_2.csv",1,-0.492128630711197
"57",136,"Sonchus tenerrinus","Apidae","1_2_bartomeus_spain_2008_fraop_1_2.csv",5,0.0437164996987974
"58",137,"Sonchus tenerrinus","Apidae","1_3_bartomeus_spain_2008_medca_1_2.csv",1,-0.606543713301097
"59",139,"Sonchus tenerrinus","Apidae","1_5_bartomeus_spain_2008_miqop_1_2.csv",6,0.241002821917288
"60",141,"Sonchus tenerrinus","Colletidae","1_1_bartomeus_spain_2008_batca_1_2.csv",2,-0.351520450507998
"61",142,"Sonchus tenerrinus","Colletidae","1_2_bartomeus_spain_2008_fraop_1_2.csv",1,-0.568314496084366
"62",144,"Sonchus tenerrinus","Colletidae","1_4_bartomeus_spain_2008_medca_2_3.csv",1,-1.04000574667078
"63",148,"Sonchus tenerrinus","Halictidae","1_2_bartomeus_spain_2008_fraop_1_2.csv",12,1.11477074231933
"64",151,"Sonchus tenerrinus","Halictidae","1_5_bartomeus_spain_2008_miqop_1_2.csv",2,-0.401671369862146
"65",153,"Sonchus tenerrinus","Megachilidae","1_1_bartomeus_spain_2008_batca_1_2.csv",1,-0.492128630711197
"66",157,"Sonchus tenerrinus","Megachilidae","1_5_bartomeus_spain_2008_miqop_1_2.csv",2,-0.401671369862146
"67",159,"Thymelaea hirusta","Andrenidae","1_1_bartomeus_spain_2008_batca_1_2.csv",1,-0.492128630711197
"68",160,"Thymelaea hirusta","Apidae","1_1_bartomeus_spain_2008_batca_1_2.csv",7,0.351520450507998
"69",162,"Thymelaea hirusta","Halictidae","1_1_bartomeus_spain_2008_batca_1_2.csv",1,-0.492128630711197
"70",163,"Thymelaea hirusta","Megachilidae","1_1_bartomeus_spain_2008_batca_1_2.csv",2,-0.351520450507998
"71",164,"Urospermum picrioides","Andrenidae","1_1_bartomeus_spain_2008_batca_1_2.csv",2,-0.351520450507998
"72",165,"Urospermum picrioides","Andrenidae","1_2_bartomeus_spain_2008_fraop_1_2.csv",1,-0.568314496084366
"73",166,"Urospermum picrioides","Andrenidae","1_3_bartomeus_spain_2008_medca_1_2.csv",3,-0.124231844892996
"74",168,"Urospermum picrioides","Andrenidae","1_5_bartomeus_spain_2008_miqop_1_2.csv",7,0.401671369862146
"75",170,"Urospermum picrioides","Apidae","1_2_bartomeus_spain_2008_fraop_1_2.csv",1,-0.568314496084366
"76",174,"Urospermum picrioides","Colletidae","1_1_bartomeus_spain_2008_batca_1_2.csv",1,-0.492128630711197
"77",180,"Urospermum picrioides","Halictidae","1_2_bartomeus_spain_2008_fraop_1_2.csv",1,-0.568314496084366
"78",182,"Urospermum picrioides","Halictidae","1_4_bartomeus_spain_2008_medca_2_3.csv",3,-0.366199206574217
"79",183,"Urospermum picrioides","Halictidae","1_5_bartomeus_spain_2008_miqop_1_2.csv",1,-0.562339917807005
"80",194,"Daucus carota carota","Andrenidae","1_2_bartomeus_spain_2008_fraop_1_2.csv",2,-0.415306747138576
"81",195,"Daucus carota carota","Andrenidae","1_5_bartomeus_spain_2008_miqop_1_2.csv",8,0.562339917807005
"82",197,"Daucus carota carota","Apidae","1_2_bartomeus_spain_2008_fraop_1_2.csv",1,-0.568314496084366
"83",200,"Daucus carota carota","Colletidae","1_2_bartomeus_spain_2008_fraop_1_2.csv",3,-0.262298998192785
"84",201,"Daucus carota carota","Colletidae","1_5_bartomeus_spain_2008_miqop_1_2.csv",2,-0.401671369862146
"85",203,"Daucus carota carota","Halictidae","1_2_bartomeus_spain_2008_fraop_1_2.csv",7,0.349731997590379
"86",204,"Daucus carota carota","Halictidae","1_5_bartomeus_spain_2008_miqop_1_2.csv",5,0.0803342739724292
"87",205,"Daucus carota carota","Halictidae","1_6_bartomeus_spain_2008_selop_1_2.csv",1,-0.632751187148554
"88",210,"Equium sabulicola","Apidae","1_2_bartomeus_spain_2008_fraop_1_2.csv",2,-0.415306747138576
"89",212,"Equium sabulicola","Halictidae","1_2_bartomeus_spain_2008_fraop_1_2.csv",1,-0.568314496084366
"90",215,"Eryngium campestre","Andrenidae","1_5_bartomeus_spain_2008_miqop_1_2.csv",5,0.0803342739724292
"91",221,"Eryngium campestre","Colletidae","1_5_bartomeus_spain_2008_miqop_1_2.csv",1,-0.562339917807005
"92",223,"Eryngium campestre","Halictidae","1_2_bartomeus_spain_2008_fraop_1_2.csv",1,-0.568314496084366
"93",224,"Eryngium campestre","Halictidae","1_5_bartomeus_spain_2008_miqop_1_2.csv",3,-0.241002821917288
"94",230,"Opuntia stricta","Andrenidae","1_5_bartomeus_spain_2008_miqop_1_2.csv",1,-0.562339917807005
"95",232,"Opuntia stricta","Apidae","1_2_bartomeus_spain_2008_fraop_1_2.csv",28,3.56289472545199
"96",233,"Opuntia stricta","Apidae","1_5_bartomeus_spain_2008_miqop_1_2.csv",29,3.93637942464903
"97",234,"Opuntia stricta","Apidae","1_6_bartomeus_spain_2008_selop_1_2.csv",9,3.26110227222717
"98",235,"Opuntia stricta","Colletidae","1_2_bartomeus_spain_2008_fraop_1_2.csv",2,-0.415306747138576
"99",238,"Opuntia stricta","Halictidae","1_2_bartomeus_spain_2008_fraop_1_2.csv",4,-0.109291249246994
"100",239,"Opuntia stricta","Halictidae","1_5_bartomeus_spain_2008_miqop_1_2.csv",3,-0.241002821917288
"101",240,"Opuntia stricta","Halictidae","1_6_bartomeus_spain_2008_selop_1_2.csv",1,-0.632751187148554
"102",241,"Opuntia stricta","Megachilidae","1_2_bartomeus_spain_2008_fraop_1_2.csv",3,-0.262298998192785
"103",243,"Opuntia stricta","Megachilidae","1_6_bartomeus_spain_2008_selop_1_2.csv",4,0.827443860117341
"104",244,"Sedum sediforme","Andrenidae","1_2_bartomeus_spain_2008_fraop_1_2.csv",1,-0.568314496084366
"105",246,"Sedum sediforme","Andrenidae","1_6_bartomeus_spain_2008_selop_1_2.csv",2,-0.146019504726589
"106",249,"Sedum sediforme","Apidae","1_6_bartomeus_spain_2008_selop_1_2.csv",3,0.340712177695376
"107",252,"Sedum sediforme","Colletidae","1_6_bartomeus_spain_2008_selop_1_2.csv",2,-0.146019504726589
"108",253,"Sedum sediforme","Halictidae","1_2_bartomeus_spain_2008_fraop_1_2.csv",6,0.196724248644588
"109",254,"Sedum sediforme","Halictidae","1_5_bartomeus_spain_2008_miqop_1_2.csv",1,-0.562339917807005
"110",255,"Sedum sediforme","Halictidae","1_6_bartomeus_spain_2008_selop_1_2.csv",1,-0.632751187148554
"111",258,"Sedum sediforme","Megachilidae","1_6_bartomeus_spain_2008_selop_1_2.csv",3,0.340712177695376
"112",259,"Cistus albidus","Andrenidae","1_3_bartomeus_spain_2008_medca_1_2.csv",7,0.840391891923207
"113",260,"Cistus albidus","Andrenidae","1_4_bartomeus_spain_2008_medca_2_3.csv",8,1.31831714366718
"114",261,"Cistus albidus","Andrenidae","12_5_bartomeus_spain_2008_Elpinar_unp.csv",3,-0.730553122755997
"115",262,"Cistus albidus","Apidae","1_3_bartomeus_spain_2008_medca_1_2.csv",1,-0.606543713301097
"116",263,"Cistus albidus","Apidae","1_4_bartomeus_spain_2008_medca_2_3.csv",4,-0.0292959365259375
"117",264,"Cistus albidus","Apidae","12_5_bartomeus_spain_2008_Elpinar_unp.csv",31,1.42265608115642
"118",269,"Cistus albidus","Megachilidae","1_3_bartomeus_spain_2008_medca_1_2.csv",4,0.116924089311055
"119",270,"Cistus albidus","Megachilidae","1_4_bartomeus_spain_2008_medca_2_3.csv",8,1.31831714366718
"120",271,"Cistus monspeliensis","Andrenidae","1_3_bartomeus_spain_2008_medca_1_2.csv",14,2.52848343135156
"121",272,"Cistus monspeliensis","Andrenidae","1_4_bartomeus_spain_2008_medca_2_3.csv",5,0.307607333522342
"122",273,"Cistus monspeliensis","Andrenidae","12_1_bartomeus_spain_2008_Aznalcazar_unp.csv",2,-0.421871666676136
"123",275,"Cistus monspeliensis","Andrenidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",2,-0.530551107176332
"124",276,"Cistus monspeliensis","Apidae","1_3_bartomeus_spain_2008_medca_1_2.csv",1,-0.606543713301097
"125",277,"Cistus monspeliensis","Apidae","1_4_bartomeus_spain_2008_medca_2_3.csv",2,-0.703102476622496
"126",278,"Cistus monspeliensis","Apidae","12_1_bartomeus_spain_2008_Aznalcazar_unp.csv",4,-0.363481124575633
"127",280,"Cistus monspeliensis","Apidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",4,-0.268256177785786
"128",281,"Cistus monspeliensis","Colletidae","1_3_bartomeus_spain_2008_medca_1_2.csv",1,-0.606543713301097
"129",282,"Cistus monspeliensis","Colletidae","1_4_bartomeus_spain_2008_medca_2_3.csv",1,-1.04000574667078
"130",284,"Cistus monspeliensis","Halictidae","1_3_bartomeus_spain_2008_medca_1_2.csv",2,-0.365387779097046
"131",285,"Cistus monspeliensis","Halictidae","1_4_bartomeus_spain_2008_medca_2_3.csv",6,0.644510603570621
"132",287,"Cistus monspeliensis","Halictidae","12_10_bartomeus_spain_2008_Lasmulas_unp.csv",1,-0.543595977403817
"133",290,"Cistus monspeliensis","Megachilidae","1_4_bartomeus_spain_2008_medca_2_3.csv",2,-0.703102476622496
"134",293,"Cistus monspeliensis","Melittidae","12_1_bartomeus_spain_2008_Aznalcazar_unp.csv",2,-0.421871666676136
"135",295,"Cistus salvifolius","Andrenidae","1_3_bartomeus_spain_2008_medca_1_2.csv",11,1.80501562873941
"136",296,"Cistus salvifolius","Andrenidae","1_4_bartomeus_spain_2008_medca_2_3.csv",6,0.644510603570621
"137",300,"Cistus salvifolius","Andrenidae","12_13_bartomeus_spain_2008_Pinodelcuervo_unp.csv",4,-0.29102008498415
"138",302,"Cistus salvifolius","Andrenidae","12_15_bartomeus_spain_2008_Villamanriqueeste_unp.csv",12,0.0672166072422331
"139",303,"Cistus salvifolius","Andrenidae","12_16_bartomeus_spain_2008_Villamanriquesur_unp.csv",5,-0.551266369143675
"140",304,"Cistus salvifolius","Andrenidae","12_3_bartomeus_spain_2008_Bonares_unp.csv",7,-0.406625827094862
"141",307,"Cistus salvifolius","Andrenidae","12_6_bartomeus_spain_2008_Elpozo_unp.csv",4,-0.38351483551803
"142",308,"Cistus salvifolius","Andrenidae","12_7_bartomeus_spain_2008_Esparragal_unp.csv",1,-0.610433228361025
"143",310,"Cistus salvifolius","Andrenidae","12_9_bartomeus_spain_2008_LaRocina_unp.csv",8,-0.221496230828984
"144",311,"Cistus salvifolius","Apidae","1_3_bartomeus_spain_2008_medca_1_2.csv",2,-0.365387779097046
"145",312,"Cistus salvifolius","Apidae","1_4_bartomeus_spain_2008_medca_2_3.csv",1,-1.04000574667078
"146",313,"Cistus salvifolius","Apidae","12_1_bartomeus_spain_2008_Aznalcazar_unp.csv",11,-0.159114227223872
"147",314,"Cistus salvifolius","Apidae","12_10_bartomeus_spain_2008_Lasmulas_unp.csv",6,-0.419649011872002
"148",315,"Cistus salvifolius","Apidae","12_12_bartomeus_spain_2008_PinaresdeHinojos_unp.csv",11,1.38045213167225
"149",316,"Cistus salvifolius","Apidae","12_13_bartomeus_spain_2008_Pinodelcuervo_unp.csv",3,-0.305350619472006
"150",317,"Cistus salvifolius","Apidae","12_14_bartomeus_spain_2008_Urbanizaciones_unp.csv",6,-0.223126285183019
"151",318,"Cistus salvifolius","Apidae","12_15_bartomeus_spain_2008_Villamanriqueeste_unp.csv",11,0
"152",319,"Cistus salvifolius","Apidae","12_16_bartomeus_spain_2008_Villamanriquesur_unp.csv",73,2.49992888332597
"153",320,"Cistus salvifolius","Apidae","12_2_bartomeus_spain_2008_ConventodelaLuz_unp.csv",29,-0.404800993899286
"154",321,"Cistus salvifolius","Apidae","12_3_bartomeus_spain_2008_Bonares_unp.csv",73,2.26141030156265
"155",322,"Cistus salvifolius","Apidae","12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp.csv",3,-0.321452677340174
"156",324,"Cistus salvifolius","Apidae","12_6_bartomeus_spain_2008_Elpozo_unp.csv",4,-0.38351483551803
"157",326,"Cistus salvifolius","Apidae","12_8_bartomeus_spain_2008_LaCunya_unp.csv",12,0.697707488130287
"158",330,"Cistus salvifolius","Colletidae","12_12_bartomeus_spain_2008_PinaresdeHinojos_unp.csv",6,0.194126081016411
"159",333,"Cistus salvifolius","Colletidae","12_6_bartomeus_spain_2008_Elpozo_unp.csv",1,-0.450125306950108
"160",335,"Cistus salvifolius","Halictidae","1_3_bartomeus_spain_2008_medca_1_2.csv",1,-0.606543713301097
"161",339,"Cistus salvifolius","Halictidae","12_12_bartomeus_spain_2008_PinaresdeHinojos_unp.csv",6,0.194126081016411
"162",341,"Cistus salvifolius","Halictidae","12_14_bartomeus_spain_2008_Urbanizaciones_unp.csv",6,-0.223126285183019
"163",343,"Cistus salvifolius","Halictidae","12_16_bartomeus_spain_2008_Villamanriquesur_unp.csv",1,-0.73074844281836
"164",344,"Cistus salvifolius","Halictidae","12_3_bartomeus_spain_2008_Bonares_unp.csv",1,-0.649174566063727
"165",346,"Cistus salvifolius","Halictidae","12_6_bartomeus_spain_2008_Elpozo_unp.csv",1,-0.450125306950108
"166",347,"Cistus salvifolius","Halictidae","12_7_bartomeus_spain_2008_Esparragal_unp.csv",7,0.122086645672205
"167",348,"Cistus salvifolius","Halictidae","12_8_bartomeus_spain_2008_LaCunya_unp.csv",3,-0.324515110758273
"168",350,"Cistus salvifolius","Megachilidae","1_3_bartomeus_spain_2008_medca_1_2.csv",1,-0.606543713301097
"169",357,"Cistus salvifolius","Megachilidae","12_8_bartomeus_spain_2008_LaCunya_unp.csv",2,-0.438095399523668
"170",361,"Cistus salvifolius","Melittidae","12_12_bartomeus_spain_2008_PinaresdeHinojos_unp.csv",2,-0.754934759508263
"171",363,"Cistus salvifolius","Melittidae","12_14_bartomeus_spain_2008_Urbanizaciones_unp.csv",1,-0.433856665633649
"172",364,"Cistus salvifolius","Melittidae","12_15_bartomeus_spain_2008_Villamanriqueeste_unp.csv",3,-0.537732857937865
"173",365,"Cistus salvifolius","Melittidae","12_16_bartomeus_spain_2008_Villamanriquesur_unp.csv",2,-0.685877924399689
"174",376,"Dorichnium pentaphylum","Colletidae","1_3_bartomeus_spain_2008_medca_1_2.csv",3,-0.124231844892996
"175",377,"Dorichnium pentaphylum","Colletidae","1_4_bartomeus_spain_2008_medca_2_3.csv",4,-0.0292959365259375
"176",383,"Galactites tomentosa","Andrenidae","1_4_bartomeus_spain_2008_medca_2_3.csv",1,-1.04000574667078
"177",384,"Galactites tomentosa","Apidae","1_3_bartomeus_spain_2008_medca_1_2.csv",1,-0.606543713301097
"178",385,"Galactites tomentosa","Apidae","1_4_bartomeus_spain_2008_medca_2_3.csv",4,-0.0292959365259375
"179",389,"Galactites tomentosa","Halictidae","1_4_bartomeus_spain_2008_medca_2_3.csv",1,-1.04000574667078
"180",391,"Galactites tomentosa","Megachilidae","1_4_bartomeus_spain_2008_medca_2_3.csv",5,0.307607333522342
"181",392,"Helianthemum guttatum","Andrenidae","1_3_bartomeus_spain_2008_medca_1_2.csv",1,-0.606543713301097
"182",401,"Helianthemum guttatum","Megachilidae","1_6_bartomeus_spain_2008_selop_1_2.csv",1,-0.632751187148554
"183",421,"Linum sp.","Megachilidae","1_3_bartomeus_spain_2008_medca_1_2.csv",1,-0.606543713301097
"184",422,"Rosmarinus officinalis","Andrenidae","1_3_bartomeus_spain_2008_medca_1_2.csv",1,-0.606543713301097
"185",428,"Rosmarinus officinalis","Andrenidae","12_14_bartomeus_spain_2008_Urbanizaciones_unp.csv",1,-0.433856665633649
"186",429,"Rosmarinus officinalis","Andrenidae","12_15_bartomeus_spain_2008_Villamanriqueeste_unp.csv",4,-0.470516250695632
"187",432,"Rosmarinus officinalis","Andrenidae","12_5_bartomeus_spain_2008_Elpinar_unp.csv",2,-0.807453451467155
"188",436,"Rosmarinus officinalis","Apidae","1_3_bartomeus_spain_2008_medca_1_2.csv",16,3.01079529975966
"189",437,"Rosmarinus officinalis","Apidae","1_4_bartomeus_spain_2008_medca_2_3.csv",3,-0.366199206574217
"190",438,"Rosmarinus officinalis","Apidae","12_1_bartomeus_spain_2008_Aznalcazar_unp.csv",14,-0.0715284140731165
"191",439,"Rosmarinus officinalis","Apidae","12_10_bartomeus_spain_2008_Lasmulas_unp.csv",151,3.17481298855063
"192",440,"Rosmarinus officinalis","Apidae","12_12_bartomeus_spain_2008_PinaresdeHinojos_unp.csv",2,-0.754934759508263
"193",441,"Rosmarinus officinalis","Apidae","12_13_bartomeus_spain_2008_Pinodelcuervo_unp.csv",2,-0.319681153959862
"194",442,"Rosmarinus officinalis","Apidae","12_14_bartomeus_spain_2008_Urbanizaciones_unp.csv",98,3.65431271510856
"195",443,"Rosmarinus officinalis","Apidae","12_15_bartomeus_spain_2008_Villamanriqueeste_unp.csv",59,3.22639714762719
"196",444,"Rosmarinus officinalis","Apidae","12_16_bartomeus_spain_2008_Villamanriquesur_unp.csv",57,1.78200058862723
"197",445,"Rosmarinus officinalis","Apidae","12_2_bartomeus_spain_2008_ConventodelaLuz_unp.csv",127,1.03485415375866
"198",446,"Rosmarinus officinalis","Apidae","12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp.csv",8,-0.148771487033469
"199",447,"Rosmarinus officinalis","Apidae","12_5_bartomeus_spain_2008_Elpinar_unp.csv",27,1.11505476631179
"200",448,"Rosmarinus officinalis","Apidae","12_6_bartomeus_spain_2008_Elpozo_unp.csv",153,2.92480524560855
"201",449,"Rosmarinus officinalis","Apidae","12_8_bartomeus_spain_2008_LaCunya_unp.csv",14,0.924868065661077
"202",450,"Rosmarinus officinalis","Apidae","12_9_bartomeus_spain_2008_LaRocina_unp.csv",75,2.98264810832211
"203",451,"Rosmarinus officinalis","Colletidae","1_3_bartomeus_spain_2008_medca_1_2.csv",1,-0.606543713301097
"204",457,"Rosmarinus officinalis","Halictidae","1_3_bartomeus_spain_2008_medca_1_2.csv",1,-0.606543713301097
"205",464,"Rosmarinus officinalis","Halictidae","12_15_bartomeus_spain_2008_Villamanriqueeste_unp.csv",1,-0.672166072422331
"206",468,"Rosmarinus officinalis","Halictidae","12_8_bartomeus_spain_2008_LaCunya_unp.csv",4,-0.210934821992877
"207",469,"Rosmarinus officinalis","Halictidae","12_9_bartomeus_spain_2008_LaRocina_unp.csv",8,-0.221496230828984
"208",470,"Rosmarinus officinalis","Megachilidae","1_3_bartomeus_spain_2008_medca_1_2.csv",3,-0.124231844892996
"209",473,"Rosmarinus officinalis","Megachilidae","12_14_bartomeus_spain_2008_Urbanizaciones_unp.csv",2,-0.391710589543523
"210",485,"Rosmarinus officinalis","Melittidae","12_6_bartomeus_spain_2008_Elpozo_unp.csv",2,-0.427921816472749
"211",488,"Vicea lutea","Andrenidae","1_3_bartomeus_spain_2008_medca_1_2.csv",1,-0.606543713301097
"212",495,"Psoralea bituminosa","Andrenidae","1_6_bartomeus_spain_2008_selop_1_2.csv",1,-0.632751187148554
"213",504,"Psoralea bituminosa","Halictidae","1_6_bartomeus_spain_2008_selop_1_2.csv",1,-0.632751187148554
"214",507,"Psoralea bituminosa","Megachilidae","1_6_bartomeus_spain_2008_selop_1_2.csv",3,0.340712177695376
"215",510,"Brassica fruticulosa","Colletidae","1_5_bartomeus_spain_2008_miqop_1_2.csv",1,-0.562339917807005
"216",513,"Scabiosa stellata","Andrenidae","1_5_bartomeus_spain_2008_miqop_1_2.csv",1,-0.562339917807005
"217",515,"Scabiosa stellata","Apidae","1_5_bartomeus_spain_2008_miqop_1_2.csv",12,1.20501410958644
"218",516,"Scabiosa stellata","Apidae","1_6_bartomeus_spain_2008_selop_1_2.csv",1,-0.632751187148554
"219",519,"Scabiosa stellata","Halictidae","1_5_bartomeus_spain_2008_miqop_1_2.csv",1,-0.562339917807005
"220",520,"Scabiosa stellata","Halictidae","1_6_bartomeus_spain_2008_selop_1_2.csv",1,-0.632751187148554
"221",532,"Hypericum perfolatum","Megachilidae","1_6_bartomeus_spain_2008_selop_1_2.csv",1,-0.632751187148554
"222",533,"Ruta chalepensis","Andrenidae","1_6_bartomeus_spain_2008_selop_1_2.csv",6,1.80090722496127
"223",535,"Ruta chalepensis","Colletidae","1_6_bartomeus_spain_2008_selop_1_2.csv",2,-0.146019504726589
"224",536,"Ruta chalepensis","Halictidae","1_6_bartomeus_spain_2008_selop_1_2.csv",2,-0.146019504726589
"225",539,"Aeschynomene mollicula","Apidae","10_1_souza_2017_brazil_chaco.csv",56,-0.087137078367617
"226",549,"Arachis microsperma","Apidae","10_1_souza_2017_brazil_chaco.csv",11,-0.25736297784434
"227",562,"Ayenia tomentosa","Megachilidae","10_1_souza_2017_brazil_chaco.csv",1,-0.295190955505834
"228",564,"Borreria eryngioides","Apidae","10_1_souza_2017_brazil_chaco.csv",262,0.69211926145916
"229",566,"Borreria eryngioides","Halictidae","10_1_souza_2017_brazil_chaco.csv",1,-0.295190955505834
"230",567,"Borreria eryngioides","Megachilidae","10_1_souza_2017_brazil_chaco.csv",28,-0.1930554158198
