"","Breeding_system","IMPUTED_Compatibility","Autonomous_selfing_level","Autonomous_selfing_level_fruit_set","Flower_morphology","Flower_symmetry","Flowers_per_plant","Flowers_per_inflorescence","Floral_unit_width","Corolla_diameter_mean","Corolla_length_mean","STYLE_IMPUTED","OVULES_IMPUTED","life_form","lifespan","IMPUTED_plant_height_mean_m","Clusters"
"Aralia cordata","Hermaphrodite","self_compatible","none",-0.426647933610678,"Open","actinomorphic",0.455274821026301,2.82477961008283,-0.701830476093504,-0.677171738213868,-0.59341058810296,-0.599851621037156,-0.126571942817737,"herb","Perennial",-0.325351040891357,10
"Aralia elata","Monoecious","dioecious","none",-0.958481441574425,"Open","actinomorphic",1.64640184680113,4.8221753534019,-0.701830476093504,-0.702112039230817,-0.59341058810296,-0.599851621037156,-0.126571942817737,"tree","Perennial",0.863387971090891,6
"Arctium lappa","Hermaphrodite","self_compatible","medium",0.218294514741925,"Capitulum","actinomorphic",-0.221786856782548,-0.163823770858322,-0.286395749886634,0.644664215684422,0.430690265539389,1.48568865034302,-0.105643846540097,"herb","Short lived",-0.122395599821217,3
"Arctium minus","Hermaphrodite","self_compatible","medium",0.198922712114653,"Capitulum","actinomorphic",-0.23119049119656,-0.151340047462578,0.420966081222361,2.2159031797522,1.74154785146664,0.933958419819167,-0.111623302619423,"herb","Short lived",-0.296357406452765,3
"Arctotheca calendula","Hermaphrodite","self_compatible","none",0.0772888827438368,"Capitulum","actinomorphic",-0.231817400157494,-0.16881726021662,-0.0842923695697781,1.0935896339895,-0.407811327521786,-0.666059248700018,-0.0936849343814462,"herb","Short lived",-0.542803299180792,3
"Ardisia pusilla","Hermaphrodite","self_compatible","none",-0.0582264290513485,"Open","actinomorphic",-0.233071218079363,-0.163823770858322,-0.589550820361918,-0.602350835163022,-0.59341058810296,-0.445367156490476,-0.126272970013771,"shrub","Perennial",-0.519608391629919,12
"Ardisia quinquegona","Hermaphrodite","self_compatible","none",-0.120266212189664,"Open","actinomorphic",0.392583924932889,0.015941846040394,-0.589550820361918,-0.627291136179971,-0.563475223493093,-0.445367156490476,-0.126571942817737,"shrub","Perennial",0.312508916757654,12
"Ardisia sieboldii","Hermaphrodite","self_compatible","low",-1.10976262821663,"Open","actinomorphic",6.03476457333997,0.0783604630191149,1.31920332707505,-0.0287239117731974,-0.533539858883226,0.437401212347696,-0.125973997209804,"tree","Perennial",1.73319700424863,7
"Arenaria pseudofrigida","Hermaphrodite","self_compatible","none",0.12297896013702,"Open","actinomorphic",-0.22805594639189,-0.16881726021662,-0.252711853167158,-0.273138861739296,-0.23418621278456,-0.39019413343809,-0.120592486738411,"shrub","Perennial",-0.576145978785172,12
"Arenaria yunnanensis","Hermaphrodite","self_compatible","none",0.241076745135359,"Open","actinomorphic",-0.22805594639189,-0.16881726021662,-0.5670948892156,0.0211566902607003,0.0910262370494046,-0.00398297207139003,-0.120592486738411,"herb","Perennial",-0.521058073351849,10
"Argemone subfusiformis","Hermaphrodite","self_compatible","none",0.250970592000401,"Open","actinomorphic",-0.233698127040297,-0.16881726021662,0.196406769759188,1.71709715941322,0.843486913170641,-0.610886225647633,0.00497609092742594,"herb","Short lived",-0.368841492549244,3
"Argusia argentea","Hermaphrodite","self_compatible","none",-0.10048618964284,"Open","actinomorphic",0.267202132746065,0.45287216489144,4.68759299902265,-0.427768728044379,-0.473669129663493,-0.610886225647633,-0.12716988842567,"shrub","Perennial",0.138547110126106,12
"Arisaema triphyllum","Dioecious","dioecious","none",-1.11276124921035,"Open","zygomorphic",-0.22805594639189,-0.0464767709383269,0.420966081222361,2.2159031797522,6.53120618904531,-0.610886225647633,-0.126571942817737,"herb","Perennial",-0.455822395865018,6
"Aristolochia tomentosa","Hermaphrodite","self_compatible","none",0.25797668904021,"Tube","zygomorphic",-0.22805594639189,-0.16881726021662,-0.629971496425289,-0.118508995434213,1.89122467451597,-0.710197667141927,-0.1038500097163,"vine","Perennial",3.03791055398525,14
"Arjona longifolia","Hermaphrodite","self_incompatible","none",-0.00743921760554492,"Tube","actinomorphic",-0.221786856782548,-0.121379111312792,-0.769198269532456,-0.427768728044379,0.21484425636344,0.713266327609624,-0.0798080457618076,"shrub","Perennial",-0.470319213084314,5
"Armeria scabra","Hermaphrodite","self_compatible","none",0.111322618852212,"Campanulate","actinomorphic",-0.171634139907819,-0.0215093241468385,-0.477271164630331,-0.527529932112175,-0.28806986908232,-0.169502041228547,-0.126571942817737,"shrub","Perennial",-0.535554890571144,12
"Armeria velutina","Hermaphrodite","self_compatible","none",0.120257262643143,"Open","actinomorphic",-0.202979587954525,-0.0464767709383269,-0.140432197435571,-0.427768728044379,-0.533539858883226,-0.710197667141927,-0.128963725249467,"herb","Perennial",-0.470319213084314,10
"Arnica alpina","Hermaphrodite","self_incompatible","none",-0.182299741131976,"Capitulum","actinomorphic",-0.23357274524811,-0.16881726021662,-0.140432197435571,0.968888128904758,-0.129412436650026,-0.15846743661807,-0.105643846540097,"herb","Perennial",-0.535554890571144,9
"Arnica angustifolia","Hermaphrodite","self_incompatible","none",-0.180960421505139,"Capitulum","actinomorphic",-0.23357274524811,-0.16881726021662,-0.140432197435571,0.968888128904758,-0.10845768142312,-0.0591559951237757,-0.105643846540097,"herb","Perennial",-0.535554890571144,9
"Arnica montana","Hermaphrodite","self_incompatible","none",-1.03479710337358,"Capitulum","actinomorphic",-0.233698127040297,-0.16881726021662,0.196406769759188,-0.427768728044379,0.205545786995967,0.38222818929531,-0.105643846540097,"herb","Perennial",-0.470319213084314,9
"Arnoglossum atriplicifolium","Hermaphrodite","self_incompatible","none",-0.182661726533904,"Capitulum","actinomorphic",-0.196710498345184,0.577709398848882,-0.724286407239821,-0.328007523976584,0.783616183950907,0.161536097085767,-0.126870915621703,"herb","Perennial",-0.151389234259808,9
"Arnoglossum plantagineum","Hermaphrodite","self_incompatible","none",-0.176286750071263,"Capitulum","actinomorphic",-0.209248677563866,0.328034930933998,-0.589550820361918,-0.0287239117731974,-0.0545740251253596,0.271882143190538,-0.125973997209804,"herb","Perennial",-0.354344675329948,9
"Aronia melanocarpa","Hermaphrodite","self_compatible","none",-1.11276124921035,"Open","actinomorphic",0.141820340559241,-0.133862834708536,0.0841271140276016,-0.323019463773194,-0.455707910897573,-0.279848087333319,-0.128903930688674,"shrub","Perennial",-0.194879685917695,12
"Arrabidaea sp","Hermaphrodite","self_compatible","none",0.185766376398787,"Tube","actinomorphic",-0.158313066854259,-0.0464767709383269,3.56479644170678,0.903648034512811,1.13259269963082,2.58914911139074,0.539395473621778,"herb","Perennial",-0.099821283112144,10
"Aruncus dioicus","Dioecious","dioecious","none",-1.11276124921035,"Brush","actinomorphic",1.5210200546143,17.3058987491461,0.196406769759188,-0.527529932112175,1.20989577599541,-0.66054194639478,-0.127767834033602,"herb","Perennial",-0.252866954794878,6
"Asclepias floridana","Hermaphrodite","self_incompatible","none",-0.247085596539049,"Open","actinomorphic",0.0312425522751573,0.0015293125328283,0.0353516389850945,0.0808787559098066,-0.0564184252799423,-0.107293448556367,-0.0697671100641439,"herb","Perennial",0.053584729062034,9
"Asclepias viridiflora","Hermaphrodite","self_incompatible","none",-0.247111111473293,"Open","actinomorphic",0.031333998483956,0.00128489832240795,0.0348532257064902,0.080321497604679,-0.0570523608975444,-0.107821387294068,-0.0846559557016646,"herb","Perennial",0.0536402598995096,9
"Asclepias incarnata","Hermaphrodite","self_incompatible","none",-0.204004615814025,"Open","actinomorphic",0.204511236652653,0.0783604630191149,-0.0281525417039849,-0.522541871908785,-0.0545740251253596,-0.710197667141927,-0.0948808255973113,"herb","Perennial",-0.281860589233469,9
"Asclepias purpurascens","Hermaphrodite","self_incompatible","low",-0.0861195206004621,"Open","actinomorphic",-0.196710498345184,0.00345812264464982,0.308686425490775,-0.328007523976584,-0.0545740251253596,-0.710197667141927,-0.030302699940595,"herb","Perennial",-0.441325578645722,9
"Asclepias sullivantii","Hermaphrodite","self_incompatible","none",-0.188823091674833,"Open","actinomorphic",-0.202979587954525,-0.0215093241468385,-0.0281525417039849,-0.657219497400309,-0.30603108784824,-0.710197667141927,-0.0936849343814462,"herb","Perennial",-0.325351040891357,9
"Asclepias syriaca","Hermaphrodite","self_incompatible","none",-0.198841529501531,"Open","actinomorphic",-0.184172319126501,0.0783604630191149,-0.0281525417039849,-0.552470233129124,-0.383863035833893,-0.710197667141927,-0.00518898440742756,"herb","Perennial",-0.194879685917695,9
"Asclepias tuberosa","Hermaphrodite","self_incompatible","low",-0.0978636618657499,"Open","actinomorphic",-0.108943243814407,0.0783604630191149,-0.0281525417039849,-0.452709029061328,-0.174315483564826,-0.710197667141927,-0.0877054783021206,"herb","Perennial",-0.455822395865018,9
"Asclepias verticillata","Hermaphrodite","self_incompatible","low",-0.0906849755709871,"Open","actinomorphic",-0.224294492626285,0.0284255694361382,-0.0281525417039849,-0.502589631095226,-0.114444754345093,-0.710197667141927,-0.100860281676637,"herb","Perennial",-0.499312847522905,9
"Asparagus officinalis","Dioecious","dioecious","none",-1.11276124921035,"Campanulate","actinomorphic",0.0164385483724171,-0.166320515537471,-0.868004366576252,-0.64724337699353,-0.383863035833893,-0.666059248700018,-0.126571942817737,"vine","Perennial",-0.426828761426426,6
"Asperula gunnii","Dioecious","dioecious","none",-1.11276124921035,"Tube","actinomorphic",-0.221786856782548,-0.14634655810428,-0.477271164630331,-0.627291136179971,-0.50360449427336,-0.666059248700018,-0.128365779641535,"herb","Perennial",-0.557300116400088,6
"Asphodelus fistulosus","Hermaphrodite","self_compatible","high",0.413266839580407,"Open","actinomorphic",-0.171634139907819,-0.0464767709383269,-0.477271164630331,-0.352947824993533,-0.563475223493093,-0.114329018176161,-0.125973997209804,"herb","Short lived",-0.470319213084314,3
"Aster ageratoides","Hermaphrodite","self_incompatible","none",-0.16925689804265,"Capitulum","actinomorphic",-0.233321981663736,-0.151340047462578,-0.533410992496124,0.095977593311547,-0.174315483564826,-0.39019413343809,-0.114613030659086,"herb","Perennial",-0.368841492549244,9
"Aster asa-grayi","Hermaphrodite","self_incompatible","none",-0.162300564323934,"Open","actinomorphic",-0.232444309118428,-0.16881726021662,-0.421131336764538,0.345380603481036,-0.0545740251253596,-0.39019413343809,-0.0697671100641439,"herb","Perennial",-0.51670902818606,9
"Aster diplostephioides","Hermaphrodite","self_incompatible","none",-0.150136547912736,"Capitulum","actinomorphic",-0.233698127040297,-0.16881726021662,-0.582814041018022,-0.0137597311630281,1.14284055926931,-0.169502041228547,-0.00997254927088803,"herb","Perennial",-0.484816030303609,9
"Aster glehnii","Hermaphrodite","self_incompatible","none",-0.190670188639649,"Capitulum","actinomorphic",-0.224921401587219,0.015941846040394,-0.252711853167158,0.719485118735269,0.211107171248916,-0.39019413343809,-0.10863357457976,"herb","Perennial",-0.194879685917695,9
"Aster iinumae","Hermaphrodite","self_incompatible","none",-0.18465979469114,"Capitulum","actinomorphic",-0.233071218079363,-0.16881726021662,-0.272922191198843,0.674592576904761,-0.563475223493093,-0.610886225647633,-0.0847157502624579,"herb","Perennial",-0.368841492549244,9
"Aster oreophilus","Hermaphrodite","self_incompatible","none",-0.169676936609878,"Capitulum","actinomorphic",-0.231817400157494,-0.16881726021662,-0.272922191198843,0.674592576904761,0.222007087178615,-0.169502041228547,-0.0847157502624579,"herb","Perennial",-0.470319213084314,9
"Aster salicifolius","Hermaphrodite","self_incompatible","none",-0.161581814759445,"Capitulum","actinomorphic",-0.232444309118428,-0.133862834708536,-0.836566062971408,-0.577410534146073,-0.23418621278456,-0.39019413343809,-0.105643846540097,"herb","Perennial",-0.281860589233469,9
"Aster satsumensis","Hermaphrodite","self_incompatible","none",-0.165744357601719,"Capitulum","actinomorphic",-0.232444309118428,-0.133862834708536,-0.497481502662017,0.175786556565783,0.163119637092094,-0.39019413343809,-0.0847157502624579,"herb","Perennial",-0.441325578645722,9
"Aster souliei","Hermaphrodite","self_incompatible","none",-0.154589680519439,"Capitulum","actinomorphic",-0.234074272416857,-0.16881726021662,-0.629971496425289,-0.118508995434213,-0.0545740251253596,-0.169502041228547,-0.00997254927088803,"herb","Perennial",-0.518158709907989,9
"Aster subulatus","Hermaphrodite","self_compatible","none",0.0600821854160342,"Capitulum","actinomorphic",-0.221786856782548,-0.121379111312792,-0.634462682654552,-0.128485115840993,0.12503816253384,-0.39019413343809,-0.10863357457976,"herb","Short lived",-0.542803299180792,3
"Aster vestitus","Hermaphrodite","self_incompatible","none",-0.223370592702446,"Capitulum","actinomorphic",-0.234199654209044,-0.16881726021662,0.870084704148707,3.21351522043016,0.244779620973307,-0.169502041228547,-0.0847157502624579,"herb","Perennial",-0.310854223672061,9
"Aster yunnanensis","Hermaphrodite","self_incompatible","none",-0.20413282486311,"Capitulum","actinomorphic",-0.233698127040297,-0.16881726021662,0.477105909088154,2.34060468483695,-0.10845768142312,-0.169502041228547,-0.0847157502624579,"herb","Perennial",-0.434077170036074,9
"Astilbe thunbergii","Hermaphrodite","self_compatible","none",-0.0617460592634442,"Brush","actinomorphic",-0.196710498345184,0.577709398848882,-0.364991508898744,-0.477649330078277,-0.533539858883226,-0.522609388763816,-0.162133867893755,"herb","Perennial",-0.325351040891357,10
"Astragalus alpinus","Hermaphrodite","self_incompatible","none",-1.11276124921035,"Tube","zygomorphic",-0.219279220938812,-0.133862834708536,-0.387447440045062,-0.328007523976584,0.0651674333141071,0.602920281504853,-0.125376051601872,"herb","Perennial",-0.545702662624651,14
"Astragalus canadensis","Hermaphrodite","self_incompatible","none",-1.11276124921035,"Tube","zygomorphic",-0.196710498345184,-0.0215093241468385,-0.252711853167158,-0.527529932112175,0.0711545062360804,0.106363074033381,-0.122386323562209,"herb","Perennial",-0.325351040891357,14
"Astragalus mexicanus","Hermaphrodite","self_incompatible","none",0.39357899346061,"Tube","zygomorphic",-0.196710498345184,-0.133862834708536,-0.140432197435571,-0.278126921942686,0.30465035019304,0.106363074033381,-0.122386323562209,"herb","Perennial",-0.455822395865018,14
"Astragalus pullus","Hermaphrodite","self_incompatible","none",0.353428270343393,"Tube","zygomorphic",-0.219279220938812,-0.121379111312792,-0.252711853167158,-0.527529932112175,-0.0545740251253596,0.38222818929531,-0.119994541130479,"shrub","Perennial",-0.542803299180792,14
"Atamisquea emarginata","Hermaphrodite","self_incompatible","none",-0.902857779649802,"Open","zygomorphic",1.01949288586701,-0.156333536820876,-0.0281525417039849,-0.128485115840993,-0.263359661571876,-0.0591559951237757,-0.115808921874951,"shrub","Perennial",0.718419798897934,14
"Aureolaria grandiflora","Hermaphrodite","self_incompatible","none",0.234017825331322,"Campanulate","actinomorphic",-0.232444309118428,-0.133862834708536,0.420966081222361,0.869126924836962,2.19057832061464,1.26499655813348,-0.0697671100641439,"herb","Perennial",-0.281860589233469,9
"Avicennia germinans","Hermaphrodite","self_compatible","low",-0.513037050465923,"Tube","actinomorphic",0.392583924932889,-0.108895387917048,0.196406769759188,-0.278126921942686,-0.294056942004293,-0.279848087333319,-0.12716988842567,"tree","Perennial",3.47281507056412,7
"Ayenia tomentosa","Hermaphrodite","self_incompatible","none",-1.11276124921035,"Open","actinomorphic",-0.232444309118428,-0.133862834708536,-0.477271164630331,0.0848510486070928,-0.0438339066741969,-0.666059248700018,-0.123582214778074,"herb","Perennial",-0.426828761426426,9
"Azorina vidalii","Hermaphrodite","self_compatible","none",-0.0375313282685426,"Campanulate","actinomorphic",-0.22805594639189,-0.141353068745983,0.196406769759188,-0.228246319908788,0.783616183950907,0.933958419819167,0.0728236479644592,"shrub","Perennial",-0.238370137575582,12
