"","Order_all","Family_all","Genus_all","Species_all","Breeding_system","IMPUTED_Compatibility","Autonomous_selfing_level","Autonomous_selfing_level_fruit_set","Flower_morphology","Flower_symmetry","Flowers_per_plant","Flowers_per_inflorescence","Floral_unit_width","Corolla_diameter_mean","Corolla_length_mean","STYLE_IMPUTED","OVULES_IMPUTED","life_form","lifespan","IMPUTED_plant_height_mean_m"
"1202","Rosales","Rosaceae","Rubus","Species_all_Rubus sieboldii","Hermaphrodite","self_compatible","none",15.4867919375466,"Open","actinomorphic",100,2,11.1,11.1,4,4,75,"shrub","Perennial",0.3
"1203","Asterales","Asteraceae","Rudbeckia","Species_all_Rudbeckia hirta","Hermaphrodite","self_incompatible","none",15.8471291743975,"Capitulum","actinomorphic",1,1,22.3,22.3,13.1,1.8,200,"herb","Short lived",0.5
"1204","Asterales","Asteraceae","Rudbeckia","Species_all_Rudbeckia laciniata","Hermaphrodite","self_incompatible","none",14.0541511462049,"Capitulum","actinomorphic",5,5,63,63,12.1,4.2,225,"herb","Perennial",1.65
"1205","Asterales","Asteraceae","Rudbeckia","Species_all_Rudbeckia subtomentosa","Hermaphrodite","self_incompatible","none",13.6737262736894,"Capitulum","actinomorphic",5,5,94,94,3.5,3.5,300,"herb","Perennial",1.35
"1206","Asterales","Asteraceae","Rudbeckia","Species_all_Rudbeckia triloba","Hermaphrodite","self_incompatible","none",14.2980864367176,"Capitulum","actinomorphic",7,7,45,45,7.5,3.1,225,"herb","Perennial",1
"1207","Lamiales","Acanthaceae","Ruellia","Species_all_Ruellia ciliosa","Hermaphrodite","self_compatible","low",24.8457321164885,"Campanulate","actinomorphic",15,2,30,30,1,4,12,"herb","Perennial",0.6
"1208","Lamiales","Acanthaceae","Ruellia","Species_all_Ruellia strepens","Hermaphrodite","partially_self_compatible","low",24.1572278762914,"Campanulate","actinomorphic",8,2,38,38,18.2,4,12,"herb","Perennial",0.68
"1209","Lamiales","Acanthaceae","Ruellia","Species_all_Ruellia tweediana","Hermaphrodite","self_compatible","low",26.1615992454285,"Campanulate","zygomorphic",50,8,37.5,37.5,18.2,4,12,"herb","Perennial",5.11
"1210","Sapindales","Rutaceae","Ruta","Species_all_Ruta chalepensis","Hermaphrodite","self_compatible","low",13.4757702928273,"Open","actinomorphic",25,10,25,10,4,5,11.5,"herb","Perennial",0.65
"1211","Gentianales","Gentianaceae","Sabatia","Species_all_Sabatia angularis","Hermaphrodite","self_compatible","medium",21.759249597763,"Open","actinomorphic",60,60,175,26,8.5,5,600,"herb","Short lived",0.5
"1212","Alismatales","Alismataceae","Sagittaria","Species_all_Sagittaria guayanensis","Monoecious","self_compatible","medium",65,"Open","actinomorphic",10,5,16,16,9,1,426.5,"herb","Short lived",0.25
"1213","Alismatales","Alismataceae","Saggitaria","Species_all_Sagittaria latifolia","Monoecious","monoecious","none",0,"Open","actinomorphic",10,10,25,25,9,1,426.5,"herb","Perennial",0.75
"1214","Malpighiales","Salicaceae","Salix","Species_all_Salix amygdaloides","Dioecious","dioecious","none",0,"Open","actinomorphic",9459.02181175611,75,10,0.9,2.05,0.3,17,"tree","Perennial",12
"1215","Malpighiales","Salicaceae","Salix","Species_all_Salix arctica","Dioecious","dioecious","none",0,"Brush","actinomorphic",70,70,11.5,0.5,1.1,1.4,27,"shrub","Perennial",0.14
"1216","Malpighiales","Salicaceae","Salix","Species_all_Salix aurita","Dioecious","dioecious","none",0,"Brush","zygomorphic",8449.08838992665,70,12.5,0.5,2.5,0.15,22,"shrub","Perennial",1.5
"1217","Malpighiales","Salicaceae","Salix","Species_all_Salix cinerea","Dioecious","dioecious","none",0,"Brush","actinomorphic",35000,120,8.5,0.5,2.5,1.15,24,"shrub","Perennial",5.5
"1218","Malpighiales","Salicaceae","Salix","Species_all_Salix cordata","Dioecious","dioecious","none",0,"Open","actinomorphic",3000,100,10,0.5,3.5,1.15,17.5,"shrub","Perennial",1.7
"1219","Malpighiales","Salicaceae","Salix","Species_all_Salix fragilis","Dioecious","dioecious","none",0,"Spike","actinomorphic",45000,90,10,1,1,0.3,23,"tree","Perennial",12
"1220","Malpighiales","Salicaceae","Salix","Species_all_Salix humilis","Dioecious","dioecious","none",0,"Open","actinomorphic",45000,75,1.1,1.1,3.225,0.3,9,"shrub","Perennial",1.65
"1221","Malpighiales","Salicaceae","Salix","Species_all_Salix lanata","Dioecious","dioecious","none",0,"Brush","actinomorphic",10000,200,20,1,1,1.88,59,"shrub","Perennial",0.75
"1222","Malpighiales","Salicaceae","Salix","Species_all_Salix longifolia","Dioecious","dioecious","none",0,"Open","actinomorphic",9038.00487309784,60,8,0.9,2,0.25,21,"tree","Perennial",7.5
"1223","Malpighiales","Salicaceae","Salix","Species_all_Salix nigra","Dioecious","dioecious","none",0,"Brush","zygomorphic",10660.4385053489,90,10,1,1,0.2,14,"tree","Perennial",18
"1224","Malpighiales","Salicaceae","Salix","Species_all_Salix polaris","Dioecious","dioecious","none",0,"Brush","actinomorphic",200,8,9,0.5,2,0.95,14.5,"shrub","Perennial",0.05
"1225","Malpighiales","Salicaceae","Salix","Species_all_Salix repens","Dioecious","dioecious","none",0,"Brush","actinomorphic",4500,60,8.5,0.5,1,1.15,23,"herb","Perennial",0.3
"1226","Malpighiales","Salicaceae","Salix","Species_all_Salix reticulata","Dioecious","dioecious","none",0,"Brush","actinomorphic",750,50,4.5,0.75,1.35,0.25,26,"shrub","Perennial",0.09
"1227","Malpighiales","Salicaceae","Salix","Species_all_Salix sp1 m pl 045","Hermaphrodite","dioecious","none",0,"Open","actinomorphic",8148.99895573295,85,10,0.75,1.35,0.2,23,"tree","Perennial",5.50910191341802
"1228","Caryophyllales","Amaranthaceae","Salsola","Species_all_Salsola komarovii","Monoecious","self_compatible","high",21.6581360555051,"Open","actinomorphic",100,1,8,8,1,1,1,"herb","Short lived",0.35
"1229","Lamiales","Lamiaceae","Salvia","Species_all_Salvia cuspidata","Hermaphrodite","self_compatible","high",28.9667110052777,"Tube","zygomorphic",375,15,30,13,13,6.5,4,"shrub","Perennial",1.15
"1230","Lamiales","Lamiaceae","Salvia","Species_all_Salvia flava","Hermaphrodite","self_compatible","high",30.8209600815378,"Tube","zygomorphic",12,12,25,13.25,26.5,26.5,4,"herb","Perennial",0.35
"1231","Lamiales","Lamiaceae","Salvia","Species_all_Salvia przewalskii","Hermaphrodite","self_compatible","none",0,"Tube","zygomorphic",18,18,15,15,30,30,4,"herb","Perennial",0.3
"1232","Dipsacales","Adoxaceae","Sambucus","Species_all_Sambucus canadensis","Hermaphrodite","self_incompatible","none",12.7484778803344,"Open","actinomorphic",10000,200,100,5,2,1,4,"shrub","Perennial",3.5
"1233","Ericales","Primulaceae","Samolus","Species_all_Samolus floribundus","Hermaphrodite","partially_self_compatible","none",17.4411938539804,"Open","actinomorphic",50,5,30,3,0.75,0.2,40,"herb","Perennial",0.3
"1234","Ranunculales","Papaveraceae","Sanguinaria","Species_all_Sanguinaria canadensis","Hermaphrodite","self_compatible","high",100,"Open","actinomorphic",1,1,35,35,12,3,37,"herb","Short lived",0.5
"1235","Apiales","Apiaceae","Sanicula","Species_all_Sanicula canadensis","Monoecious","monoecious","none",0,"Open","actinomorphic",20,5,15,1.5,1.15,4,2,"herb","Short lived",0.45
"1236","Apiales","Apiaceae","Sanicula","Species_all_Sanicula marilandica","Monoecious","monoecious","none",9.41537679115298,"Open","actinomorphic",200,25,40,5,2,4,2,"herb","Perennial",1
"1237","Apiales","Apiaceae","Sanicula","Species_all_Sanicula odorata","Monoecious","monoecious","medium",13.4353538065445,"Tube","actinomorphic",150,250,20,2.4,0.7,1.3,2,"herb","Perennial",0.55
"1238","Caryophyllales","Caryophyllaceae","Saponaria","Species_all_Saponaria officinalis","Hermaphrodite","self_compatible","low",21.5213477557193,"Open","actinomorphic",10,10,60,33.7,24,13.5,85,"herb","Perennial",0.65
"1239","Gentianales","Apocynaceae","Sarcostemma","Species_all_Sarcostemma angustissimum","Hermaphrodite","self_incompatible","none",0,"Open","actinomorphic",8,8,3,0.5,0.5,0.1,60.7,"herb","Perennial",1.5
"1240","Laurales","Lauraceae","Sassafras","Species_all_Sassafras albidum","Dioecious","dioecious","none",0,"Open","actinomorphic",9934.55224038731,50,55,8,2,2.5,1,"tree","Perennial",13.5
"1241","Asterales","Asteraceae","Saussurea","Species_all_Saussurea wardii","Hermaphrodite","self_incompatible","low",16.771706136821,"Capitulum","actinomorphic",15,15,50,30,12.5,15,20,"herb","Perennial",0.29
"1242","Malpighiales","Ochnaceae","Sauvagesia","Species_all_Sauvagesia angustifolia","Hermaphrodite","self_compatible","medium",29,"Tube","actinomorphic",10,10,13,13,2,2,30,"herb","Perennial",0.225
"1243","Malpighiales","Ochnaceae","Sauvagesia","Species_all_Sauvagesia rubiginosa","Hermaphrodite","self_compatible","low",7.07,"Open","actinomorphic",15,15,13,13,2,2,30,"herb","Perennial",0.325
"1244","Saxifragales","Saxifragaceae","Saxifraga","Species_all_Saxifraga aizoides","Hermaphrodite","self_compatible","high",100,"Open","actinomorphic",35,5,33,11.5,8.17100212028508,2.75,150,"shrub","Perennial",0.1
"1245","Saxifragales","Saxifragaceae","Saxifraga","Species_all_Saxifraga cernua","Hermaphrodite","self_compatible","low",5.5,"Campanulate","actinomorphic",25,1,24,12,6,1.45,267,"herb","Perennial",0.225
"1246","Saxifragales","Saxifragaceae","Saxifraga","Species_all_Saxifraga hirculus","Hermaphrodite","partially_self_compatible","none",18.5388712768667,"Open","actinomorphic",5,1,24.1,24.1,14.1,1.4,500,"herb","Perennial",0.15
"1247","Saxifragales","Saxifragaceae","Saxifraga","Species_all_Saxifraga oppositifolia","Hermaphrodite","self_compatible","none",0,"Campanulate","actinomorphic",45,1,100,24.1,10,6.5,112.6,"herb","Perennial",0.175
"1248","Dipsacales","Caprifoliaceae","Scabiosa","Species_all_Scabiosa atropurpurea","Hermaphrodite","self_compatible","high",29.7290790645799,"Tube","zygomorphic",150,15,30,10,15,15,1,"herb","Short lived",0.4
"1249","Dipsacales","Caprifoliaceae","Scabiosa","Species_all_Scabiosa stellata","Hermaphrodite","self_compatible","high",29.6662647081757,"Tube","zygomorphic",200,40,30,2.4,9.1,14,2,"herb","Short lived",0.25
"1250","Asterales","Goodeniaceae","Scaevola","Species_all_Scaevola plumieri","Hermaphrodite","self_compatible","low",24.6299189253637,"Tube","zygomorphic",20,20,12,12,22.5,15,2,"shrub","Perennial",0.9
"1251","Asterales","Goodeniaceae","Scaevola","Species_all_Scaevola taccada","Hermaphrodite","partially_self_compatible","low",12,"Tube","zygomorphic",100,20,21,21,15,14,4,"shrub","Perennial",1.5
"1252","Asterales","Asteraceae","Scalesia","Species_all_Scalesia affinis","Hermaphrodite","partially_self_compatible","low",16.4431080771729,"Capitulum","actinomorphic",20,1,60,60,10,5,25,"shrub","Perennial",1.75
"1253","Asterales","Asteraceae","Scalesia","Species_all_Scalesia baurii","Hermaphrodite","self_compatible","medium",45.2,"Capitulum","actinomorphic",1,1,15,15,4,5,50,"shrub","Perennial",1.75
"1254","Asterales","Asteraceae","Scalesia","Species_all_Scalesia helleri","Hermaphrodite","self_compatible","high",18.9811711565388,"Capitulum","actinomorphic",600,1,17,17,12.1746999123145,5,65,"shrub","Perennial",1.75
"1255","Asterales","Asteraceae","Scalesia","Species_all_Scalesia pedunculata","Hermaphrodite","self_compatible","high",100,"Capitulum","actinomorphic",600,3,15,15,11.975453096759,5,100,"tree","Perennial",10
"1256","Asterales","Asteraceae","Scalesia","Species_all_Scalesia sp.","Hermaphrodite","self_compatible","high",20.2286877368309,"Capitulum","actinomorphic",600,1,15,15,12.9610131131111,5,50,"herb","Perennial",0.270343460100193
"1257","Apiales","Araliaceae","Schefflera","Species_all_Schefflera heptaphylla","Hermaphrodite","self_compatible","none",0,"Open","actinomorphic",8000,350,50,8.5,1.5,1.5,6.1,"tree","Perennial",8.5
"1258","Ericales","Theaceae","Schima","Species_all_Schima wallichii","Hermaphrodite","partially_self_compatible","medium",15,"Brush","actinomorphic",1400,5,90,32.5,10,5.5,20,"tree","Perennial",17.5
"1259","Sapindales","Anacardiaceae","Schinus","Species_all_Schinus fasciculata","Dioecious","dioecious","none",0,"Open","actinomorphic",5500,15,10,2,1,2,1,"tree","Perennial",2
"1260","Gentianales","Gentianaceae","Schultesia","Species_all_Schultesia brachyptera","Hermaphrodite","self_compatible","none",20.9342125258662,"Campanulate","actinomorphic",3,3,42.5,42.5,42.5,12.5,527.666365774897,"herb","Perennial",0.575
"1261","Poales","Cyperaceae","Scleria","Species_all_Scleria terrestris","Monoecious","monoecious","none",0,"Brush","actinomorphic",100,100,2,2,2,0.5,1,"herb","Perennial",2.3
"1262","Asterales","Asteraceae","Scolymus","Species_all_Scolymus hispanicus","Hermaphrodite","self_incompatible","none",19.06351946444,"Capitulum","actinomorphic",20,20,32.5,32.5,32.5,19,20,"herb","Short lived",0.55
"1263","Lamiales","Plantaginaceae","Scoparia","Species_all_Scoparia montevidensis","Hermaphrodite","self_compatible","none",27.0915158921087,"Open","actinomorphic",60,5,4,4,2.25,15,100,"herb","Short lived",0.175
"1264","Asterales","Asteraceae","Scorzonera","Species_all_Scorzonera humilis","Hermaphrodite","partially_self_compatible","low",17.7834697231076,"Open","actinomorphic",5,1,27.5,27.5,5.1,3,35,"herb","Perennial",0.3
"1265","Lamiales","Scrophulariaceae","Scrophularia","Species_all_Scrophularia marilandica","Hermaphrodite","self_compatible","low",29.1118753377471,"Tube","zygomorphic",100,100,50,3.5,8.5,4.5,309.422567593853,"herb","Perennial",1.7
"1266","Lamiales","Lamiaceae","Scutellaria","Species_all_Scutellaria hypericifolia","Hermaphrodite","self_compatible","high",32.3566035644554,"Tube","zygomorphic",10,10,30,15,26.5,26.5,4,"herb","Perennial",0.2
"1267","Lamiales","Lamiaceae","Scutellaria","Species_all_Scutellaria incana","Hermaphrodite","self_compatible","high",31.5749303471534,"Tube","zygomorphic",60,60,100,14,25,25,4,"herb","Perennial",0.75
"1268","Lamiales","Lamiaceae","Scutellaria","Species_all_Scutellaria lateriflora","Hermaphrodite","self_compatible","high",31.6912117158277,"Tube","zygomorphic",10,10,10,2.4,6,6,4,"herb","Perennial",0.5
"1269","Lamiales","Lamiaceae","Scutellaria","Species_all_Scutellaria ovata","Hermaphrodite","self_compatible","high",33.1160503193774,"Tube","zygomorphic",25,25,50,20,18,23,4,"herb","Short lived",0.42
"1270","Lamiales","Lamiaceae","Scutellaria","Species_all_Scutellaria parvula","Hermaphrodite","self_compatible","high",31.7225362116183,"Tube","zygomorphic",10,10,25,4,8,8,4,"herb","Perennial",0.1
"1271","Rosales","Rhamnaceae","Scutia","Species_all_Scutia spicata","Hermaphrodite","self_compatible","low",5.3,"Open","actinomorphic",2881.54151238392,40,8,2.1,0.5,0.25,1.1,"shrub","Perennial",1.5
"1272","Saxifragales","Crassulaceae","Sedum","Species_all_Sedum formosanum","Hermaphrodite","partially_self_compatible","low",18.0881204173474,"Open","actinomorphic",75,20,50,11,6.61891822388939,1,15,"herb","Perennial",0.125
"1273","Saxifragales","Crassulaceae","Sedum","Species_all_Sedum roseum","Dioecious","dioecious","none",0,"Open","actinomorphic",700,35,10,1.75,1,0.7,15,"herb","Perennial",0.13
"1274","Saxifragales","Crassulaceae","Sedum","Species_all_Sedum sediforme","Hermaphrodite","partially_self_compatible","low",18.0105860782893,"Open","actinomorphic",30,30,50,12.6,3,2,15,"herb","Perennial",0.425
"1275","Asterales","Asteraceae","Senecio","Species_all_Senecio aureus","Hermaphrodite","self_compatible","high",19.7433991046514,"Capitulum","actinomorphic",100,10,19,19,6,4.5,15,"herb","Perennial",0.5
"1276","Asterales","Asteraceae","Senecio","Species_all_Senecio gunnii","Hermaphrodite","self_compatible","high",19.7264763796392,"Capitulum","actinomorphic",20,20,3,3,2,0.5,32.5,"herb","Perennial",0.65
"1277","Asterales","Asteraceae","Senecio","Species_all_Senecio lautus","Hermaphrodite","self_compatible","high",20.9151830190014,"Capitulum","actinomorphic",20,5,18,18,2,4.5,67.5,"herb","Short lived",0.45
"1278","Asterales","Asteraceae","Senecio","Species_all_Senecio nikoensis","Hermaphrodite","self_incompatible","none",16.8037828842729,"Capitulum","actinomorphic",20,20,31.12,31.12,5.75,4.5,87,"herb","Perennial",0.345
"1279","Asterales","Asteraceae","Senecio","Species_all_Senecio pectinatus","Hermaphrodite","self_incompatible","none",15.4654010808254,"Capitulum","actinomorphic",3,3,25,25,8,4.5,87,"herb","Perennial",0.2
"1280","Asterales","Asteraceae","Senecio","Species_all_Senecio pinnatus","Hermaphrodite","self_incompatible","none",16.0513678560156,"Open","actinomorphic",50,3,45,15,5,5.35,87,"herb","Perennial",0.25
"1281","Fabales","Fabaceae","Senegalia","Species_all_Senegalia sp","Hermaphrodite","self_compatible","none",25.5773025240688,"Tube","actinomorphic",2360.1484008317,32.7569834150555,10,2,2,5,5,"herb","Perennial",2.0362035837189
"1282","Fabales","Fabaceae","Senna","Species_all_Senna aphylla","Hermaphrodite","self_compatible","none",23.8090299373446,"Open","zygomorphic",200,25,80,20,10,10,24,"shrub","Perennial",1.5
"1283","Fabales","Fabaceae","Senna","Species_all_Senna marilandica","Hermaphrodite","self_compatible","none",23.8431535027713,"Open","zygomorphic",70,70,45,14,3,3,24,"shrub","Perennial",1.3
"1284","Fabales","Fabaceae","Senna","Species_all_Senna occidentalis","Hermaphrodite","partially_self_compatible","low",0.2,"Open","zygomorphic",50,7,25,25,9.13807131886912,4,24,"shrub","Short lived",1.25
"1285","Fabales","Fabaceae","Senna","Species_all_Senna pistaciifolia","Hermaphrodite","self_compatible","none",25.1004814595391,"Open","zygomorphic",1600,40,20,20,20,5.5,23.5,"herb","Perennial",1
"1286","Caryophyllales","Aizoaceae","Sesuvium","Species_all_Sesuvium portulacastrum","Hermaphrodite","self_incompatible","none",0,"Open","actinomorphic",30,1,9,9,5,6.5,45,"herb","Perennial",1
"1287","Poales","Poaceae","Setaria","Species_all_Setaria parviflora","Hermaphrodite","self_compatible","none",26.9002539946556,"Open","zygomorphic",40,40,10,1,1,1,1,"herb","Short lived",0.425
"1288","Cucurbitales","Cucurbitaceae","Sicyos","Species_all_Sicyos angulatus","Monoecious","monoecious","none",0,"Campanulate","actinomorphic",30,10,10,2.1,1.1,1.4,1,"vine","Short lived",4
"1289","Malvales","Malvaceae","Sida","Species_all_Sida acuta","Hermaphrodite","self_compatible","medium",63,"Open","actinomorphic",50,1,15,15,4.5,4.75,5,"shrub","Perennial",0.9
"1290","Malvales","Malvaceae","Sida","Species_all_Sida rhombifolia","Hermaphrodite","self_compatible","high",21.1213298724775,"Open","actinomorphic",50,3,17.5,17.5,2,4.75,7.5,"shrub","Perennial",1.3
"1291","Malvales","Malvaceae","Sida","Species_all_Sida sp.","Hermaphrodite","self_compatible","none",20.1301143057572,"Open","actinomorphic",50,2,17.5,17.5,2,4.75,6,"herb","Perennial",0.9
"1292","Malvales","Malvaceae","Sida","Species_all_Sida spinosa","Hermaphrodite","self_compatible","high",23.5110180274331,"Open","actinomorphic",25,5,8,8,5,8,5,"herb","Short lived",0.5
"1293","Malvales","Malvaceae","Sidastrum","Species_all_Sidastrum paniculatum","Hermaphrodite","self_compatible","none",18.9276813388591,"Open","actinomorphic",25,25,3,3,1.1,4.5,5,"herb","Perennial",1.1
"1294","Ericales","Sapotaceae","Sideroxylon","Species_all_Sideroxylon cinereum","Dioecious","dioecious","none",0,"Open","actinomorphic",8517.84330607723,2,30,5.1,4.5,2,4.5,"tree","Perennial",12.5
"1295","Ericales","Sapotaceae","Sideroxylon","Species_all_Sideroxylon puberulum","Dioecious","dioecious","none",0,"Open","actinomorphic",7915.05105536089,2,30,7.1,4.5,2,4.5,"tree","Perennial",7.5
"1296","Caryophyllales","Caryophyllaceae","Silene","Species_all_Silene acaulis","Dioecious","partially_self_compatible","low",20.1747823390281,"Tube","actinomorphic",120,1,12,12,9,9,13,"herb","Perennial",0.035
"1297","Caryophyllales","Caryophyllaceae","Silene","Species_all_Silene chungtienensis","Hermaphrodite","self_compatible","high",24.5268025582068,"Tube","actinomorphic",10,4,60,23,19.5,19.5,172,"herb","Perennial",0.375
"1298","Caryophyllales","Caryophyllaceae","Silene","Species_all_Silene dioica","Dioecious","dioecious","none",0,"Tube","actinomorphic",10,2,50,25,9.04051477145738,9.88,250,"herb","Perennial",0.4
"1299","Caryophyllales","Caryophyllaceae","Silene","Species_all_Silene flos-cuculi","Hermaphrodite","self_compatible","low",22.6111445954324,"Tube","actinomorphic",12,10,65,32.5,17,3,92,"herb","Perennial",0.45
"1300","Caryophyllales","Caryophyllaceae","Silene","Species_all_Silene gracilicaulis","Hermaphrodite","self_compatible","low",23.4720431739109,"Tube","actinomorphic",6,6,10,4,13,15,60,"herb","Perennial",0.325
"1301","Caryophyllales","Caryophyllaceae","Silene","Species_all_Silene nivea","Hermaphrodite","self_compatible","none",23.3145732928148,"Tube","actinomorphic",3,3,7,7,15.5,15,4,"herb","Perennial",0.45
"1302","Caryophyllales","Caryophyllaceae","Silene","Species_all_Silene stellata","Hermaphrodite","self_compatible","low",20,"Tube","actinomorphic",20,20,80,19,3,5,25,"herb","Perennial",0.6
"1303","Caryophyllales","Caryophyllaceae","Silene","Species_all_Silene suecica","Dioecious","self_compatible","low",20.2123183068413,"Tube","actinomorphic",15,15,100,20,20,6.5,92,"herb","Perennial",0.125
"1304","Caryophyllales","Caryophyllaceae","Silene","Species_all_Silene taimyrensis","Hermaphrodite","self_compatible","none",21.8200891991948,"Campanulate","actinomorphic",10,2,10,5,5,5,50,"herb","Perennial",0.17
"1305","Caryophyllales","Caryophillaceae","Silene","Species_all_Silene vulgaris","Dioecious","self_compatible","low",19.9428550809545,"Campanulate","actinomorphic",120,15,25,25,25,25,146,"herb","Perennial",0.5
"1306","Caryophyllales","Caryophyllaceae","Silene","Species_all_Silene yunnanensis","Hermaphrodite","self_compatible","none",23.2439107994932,"Tube","actinomorphic",15,3,15,3.5,15,15,109,"herb","Perennial",0.5
"1307","Asterales","Asteraceae","Silphium","Species_all_Silphium integrifolium","Hermaphrodite","self_incompatible","none",0,"Capitulum","actinomorphic",15,5,8.3,8.3,7.5,8.5,50,"herb","Perennial",0.75
"1308","Asterales","Asteraceae","Silphium","Species_all_Silphium laciniatum","Hermaphrodite","self_incompatible","none",14.0545718124488,"Capitulum","actinomorphic",5,5,80,80,25,8.75,50,"herb","Perennial",1.8
"1309","Asterales","Asteraceae","Silphium","Species_all_Silphium perfoliatum","Hermaphrodite","self_incompatible","none",14.2877247051527,"Capitulum","actinomorphic",15,5,63,63,8.21,12.5,50,"herb","Perennial",1.25
"1310","Asterales","Asteraceae","Silphium","Species_all_Silphium terebinthinaceum","Hermaphrodite","self_incompatible","none",14.3694408932472,"Capitulum","actinomorphic",35,3,25,25,5,6,50,"herb","Perennial",1.8
"1311","Lamiales","Gesneriaceae","Siinningia","Species_all_Sinningia sp.","Hermaphrodite","self_compatible","high",30.3143003129246,"Tube","zygomorphic",10,2,5,5,10,10,271.188836446785,"herb","Perennial",0.45
"1312","Gentianales","Rubiaceae","Sipanea","Species_all_Sipanea galioides","Hermaphrodite","self_compatible","none",20.1043874692321,"Tube","actinomorphic",3,3,29.1,29.1,19,12,61.13,"herb","Perennial",0.2
"1313","Myrtales","Melastomataceae","Siphanthera","Species_all_Siphanthera cordifolia","Hermaphrodite","self_compatible","none",19.5990227481441,"Open","actinomorphic",25,25,30,2,3,3,112,"herb","Perennial",1.83310311102111
"1314","Asparagales","Iridaceae","Sisyrinchium","Species_all_Sisyrinchium angustifolium","Hermaphrodite","self_compatible","high",23.2560501861176,"Open","actinomorphic",10,3,6,6,1.2,1,60.5,"herb","Perennial",0.23
"1315","Apiales","Apiaceae","Sium","Species_all_Sium suave","Monoecious","self_compatible","none",12.1444249740324,"Open","actinomorphic",200,200,45,2.1,2.5,0.5,2,"herb","Perennial",0.9
"1316","Liliales","Smilacaceae","Smilax","Species_all_Smilax anceps","Dioecious","dioecious","none",0,"Open","actinomorphic",120,15,15,3.1,4,3,3,"vine","Perennial",2.5
"1317","Liliales","Smilacaceae","Smilax","Species_all_Smilax herbacea","Dioecious","dioecious","none",0,"Open","actinomorphic",360,45,60,12,1.2,2.5,3.5,"herb","Perennial",1.25
"1318","Liliales","Smilacaceae","Smilax","Species_all_Smilax hispida","Dioecious","dioecious","none",0,"Open","actinomorphic",150,15,6,6,1,1,2,"vine","Perennial",4.5
"1319","Asparagales","Orchidaceae","Sobralia","Species_all_Sobralia liliastrum","Hermaphrodite","self_compatible","none",0,"Tube","zygomorphic",1,1,100,100,65,35,15000,"herb","Perennial",1.7
"1320","Solanales","Solanaceae","Solanum","Species_all_Solanum americanum","Hermaphrodite","self_compatible","high",23.3917145589573,"Open","actinomorphic",10,4,30,10,3.3,3.25,45,"herb","Short lived",0.5
"1321","Solanales","Solanaceae","Solanum","Species_all_Solanum carolinense","Dioecious","self_incompatible","low",17.1739659399629,"Open","actinomorphic",10,5,50,24.1,6.1,12.5,45,"herb","Perennial",0.5
"1322","Solanales","Solanaceae","Solanum","Species_all_Solanum cheesmaniae","Hermaphrodite","self_compatible","none",20.2634949872841,"Open","actinomorphic",10,5,50,23,2,5.5,45,"herb","Perennial",1
"1323","Solanales","Solanaceae","Solanum","Species_all_Solanum rostratum","Hermaphrodite","self_compatible","low",22.1975101449388,"Open","actinomorphic",40,9,50,25,7,13.5,63.2,"herb","Short lived",0.5
"1324","Asterales","Asteraceae","Solidago","Species_all_Solidago canadensis","Hermaphrodite","self_incompatible","low",15.5067818211866,"Capitulum","actinomorphic",800,800,50,7.5,2.1,4,16,"herb","Perennial",1.5
"1325","Asterales","Asteraceae","Solidago","Species_all_Solidago nemoralis","Hermaphrodite","self_incompatible","low",16.2088339524878,"Capitulum","actinomorphic",250,250,50,12,3.55,4.25,14.5,"herb","Perennial",0.6
"1326","Asterales","Asteraceae","Solidago","Species_all_Solidago rigida","Hermaphrodite","self_compatible","medium",52.5,"Capitulum","actinomorphic",200,200,200,8.7,5.5,4.4,22.5,"herb","Perennial",0.9
"1327","Asterales","Asteraceae","Solidago","Species_all_Solidago sempervirens","Monoecious","self_compatible","low",13.965124613945,"Capitulum","actinomorphic",100,100,200,12,5,3.8,16,"herb","Perennial",1.2
"1328","Asterales","Asteraceae","Solidaga","Species_all_Solidago serotina","Hermaphrodite","self_incompatible","none",14.8053142029971,"Capitulum","actinomorphic",200,200,150,10,10,10,16,"herb","Perennial",1.5
"1329","Asterales","Asteraceae","Solidago","Species_all_Solidago speciosa","Hermaphrodite","self_incompatible","none",16.4658936568221,"Capitulum","actinomorphic",50,50,30,6.35,6.5,5.15,16.5,"herb","Perennial",0.95
"1330","Asterales","Asteraceae","Solidago","Species_all_Solidago ulmifolia","Hermaphrodite","self_compatible","high",19.3122855227112,"Capitulum","actinomorphic",250,50,30,6.35,6.5,3.1,10,"herb","Perennial",0.8
"1331","Asterales","Asteraceae","Sonchus","Species_all_Sonchus oleraceus","Hermaphrodite","self_compatible","medium",70.91,"Capitulum","actinomorphic",3,3,22.5,22.5,7,12,165,"herb","Short lived",0.95
"1332","Asterales","Asteraceae","Sonchus","Species_all_Sonchus tenerrimus","Hermaphrodite","self_compatible","none",19.3416513399013,"Capitulum","actinomorphic",10,3,14,14,6.5,9.5,100,"herb","Short lived",0.3
"1333","Rosales","Rosaceae","Sorbus","Species_all_Sorbus sp.","Hermaphrodite","self_compatible","none",13.6696608627404,"Open","actinomorphic",3349.22540450919,70.8549802674428,45,11.3555549864059,6.02337611707387,4,30,"herb","Perennial",2.79601254044034
